#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:ThiesDiscoINDELs" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoINDELs">
#                    <trait id="dateTrait.t:ThiesDiscoINDELs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoINDELs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoINDELs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoINDELs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoINDELs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:ThiesDiscoINDELs" name="distribution" x="@popSize.t:ThiesDiscoINDELs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoINDELs" id="treeLikelihood.ThiesDiscoINDELs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoINDELs">
#            <siteModel id="SiteModel.s:ThiesDiscoINDELs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoINDELs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoINDELs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoINDELs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoINDELs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoINDELs" id="StrictClock.c:ThiesDiscoINDELs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	clockRate	popSize	CoalescentConstant.
7702000	-9216.212086601452	-9119.816291195328	-96.39579540612377	-9119.816291195328	3499.315433238336	1.0	2.7921398863956064E-5	5514.172331221933	-87.78071856163305
7703000	-9230.303807270857	-9116.933054751304	-113.370752519553	-9116.933054751304	17932.434913997367	1.0	5.800036348158701E-6	41947.25714146235	-102.72658419378901
7704000	-9228.337340267328	-9116.564855495299	-111.77248477202835	-9116.564855495299	14855.597060644328	1.0	6.461885690194412E-6	18061.45999620656	-101.97094910689593
7705000	-9218.546441095032	-9115.911984391589	-102.63445670344382	-9115.911984391589	6658.541861427996	1.0	1.5315760280082968E-5	9134.081100727497	-93.51468883074469
7706000	-9211.42931691659	-9116.013604854554	-95.41571206203665	-9116.013604854554	3151.2285931608158	1.0	3.164146014952722E-5	5082.123355116905	-86.88222762550407
7707000	-9194.876626711924	-9117.33086517774	-77.54576153418337	-9117.33086517774	445.0338014007926	1.0	2.1564981175859456E-4	1369.592024314175	-70.32349335218159
7708000	-9195.536218363679	-9113.998759030997	-81.53745933268172	-9113.998759030997	715.6420933297526	1.0	1.3218817768419707E-4	1802.8714395845448	-74.0403234156343
7709000	-9205.848703255973	-9113.788329059986	-92.06037419598842	-9113.788329059986	2012.3524391364992	1.0	4.9091068112622863E-5	5131.879857983643	-83.51714688089643
7710000	-9214.292487146296	-9115.540509626006	-98.75197752029013	-9115.540509626006	4079.9451021774726	1.0	2.4625862790734184E-5	6826.678927388377	-89.92338393380224
7711000	-9209.873220536678	-9115.055271636174	-94.81794890050249	-9115.055271636174	2549.3697900142897	1.0	3.850114390567157E-5	7289.9199014776195	-85.92370106301178
7712000	-9222.536014014942	-9116.916613960591	-105.61940005435127	-9116.916613960591	7549.75945392015	1.0	1.3081820296032862E-5	20791.06325040397	-95.67712153241138
7713000	-9218.556840146104	-9118.775046940058	-99.78179320604698	-9118.775046940058	4768.889911979539	1.0	2.1517539502785996E-5	8750.880991773365	-90.70488354698959
7714000	-9209.629899006315	-9111.78977261748	-97.84012638883551	-9111.78977261748	3589.0674286520753	1.0	2.7086178746828484E-5	4440.3580925339675	-89.44163608518978
7715000	-9203.851328334593	-9118.324888107525	-85.52644022706737	-9118.324888107525	1130.4104496880432	1.0	8.384698982802693E-5	2457.9469310633103	-77.71935852746604
7716000	-9198.807001732495	-9115.212527525018	-83.59447420747681	-9115.212527525018	825.4464289676883	1.0	1.195333818194639E-4	2430.0420374027563	-75.79881037194914
7717000	-9196.277585924809	-9120.937897749956	-75.33968817485172	-9120.937897749956	400.60328426492816	1.0	2.4202799860698982E-4	722.4776678226564	-68.75700166493085
7718000	-9192.996854386281	-9120.215023561683	-72.7818308245981	-9120.215023561683	283.9510106806073	1.0	3.5642989807029116E-4	731.76721429717	-66.18636837446897
7719000	-9198.088902805584	-9114.011547297456	-84.07735550812778	-9114.011547297456	1004.0938473910907	1.0	9.971220478426982E-5	1455.8769919957256	-76.7939917664595
7720000	-9193.242202027428	-9117.47569472681	-75.76650730061769	-9117.47569472681	417.41664910142924	1.0	2.445886856339687E-4	866.8999203558855	-69.00158376261543
7721000	-9182.857758087044	-9119.054253980563	-63.803504106480545	-9119.054253980563	125.88118313920675	1.0	7.613352122452162E-4	284.4393040513916	-58.15298421820078
7722000	-9191.72503628429	-9115.789845593285	-75.93519069100552	-9115.789845593285	438.1723639203295	1.0	2.2465144730770233E-4	694.2181593534431	-69.39240442924314
7723000	-9206.69366341745	-9120.826239192655	-85.86742422479686	-9120.826239192655	1104.9616924000281	1.0	8.811315000925618E-5	2868.8538862158093	-77.90575633858371
7724000	-9196.010545816833	-9116.170897821377	-79.83964799545609	-9116.170897821377	667.3341471691851	1.0	1.513320869120591E-4	1002.199899082938	-72.929695233626
7725000	-9195.15091848349	-9113.243478644303	-81.90743983918779	-9113.243478644303	637.1322635950969	1.0	1.5312847303448996E-4	2193.7358184560176	-74.21407861651598
7726000	-9195.175921659327	-9116.877684989484	-78.29823666984365	-9116.877684989484	557.44180915403	1.0	1.8384110174601422E-4	1127.405602294639	-71.27056232499206
7727000	-9213.789091316346	-9116.926447669168	-96.86264364717822	-9116.926447669168	3354.679008471344	1.0	2.9078463253456657E-5	6277.441039044966	-88.11792594861672
7728000	-9227.14566222148	-9113.153646699438	-113.99201552204099	-9113.153646699438	18243.928762728774	1.0	5.29441462807935E-6	24923.162295020586	-103.86846265931644
7729000	-9217.122405581014	-9115.70726895741	-101.41513662360342	-9115.70726895741	5435.064556910048	1.0	1.773739795956082E-5	7767.814203074282	-92.45739253216311
7730000	-9217.73845731368	-9115.95375502835	-101.78470228533197	-9115.95375502835	5346.270594846377	1.0	1.7878727293357646E-5	7411.424236518407	-92.87392438085243
7731000	-9201.62845870147	-9115.70103153757	-85.92742716390134	-9115.70103153757	1146.6891522258588	1.0	8.70363266284434E-5	2071.0030906649386	-78.29163881015296
7732000	-9207.025966396315	-9120.893906850033	-86.13205954628175	-9120.893906850033	903.0751977586783	1.0	1.113524351842709E-4	806.5747428578251	-79.43926297742743
7733000	-9184.51354553334	-9117.136574505612	-67.37697102772752	-9117.136574505612	174.6105612816364	1.0	5.746405502245962E-4	432.75310520507134	-61.30680365817974
7734000	-9183.428306550599	-9116.046765231527	-67.38154131907105	-9116.046765231527	190.30212943546172	1.0	5.273583616386174E-4	352.21954781434505	-61.517286622520885
7735000	-9195.086579520359	-9119.622216402286	-75.46436311807376	-9119.622216402286	391.82283369381094	1.0	2.6548997691644335E-4	1043.237411448827	-68.51427906534269
7736000	-9205.593670000777	-9122.301943756369	-83.29172624440744	-9122.301943756369	920.4867990970226	1.0	1.0186017396867283E-4	1375.2234362537333	-76.06535474841469
7737000	-9197.886606432481	-9118.362967822915	-79.52363860956518	-9118.362967822915	576.6333017948227	1.0	1.734803830530526E-4	1562.9915995326191	-72.16928165373741
7738000	-9194.225062879772	-9116.458712091346	-77.76635078842614	-9116.458712091346	437.58984464357763	1.0	2.33737208672311E-4	1449.364794509902	-70.4874701217452
7739000	-9200.489527203223	-9117.431235408958	-83.0582917942646	-9117.431235408958	661.778568905223	1.0	1.4501788391270008E-4	2611.5988560311966	-75.19057389298592
7740000	-9194.88204505455	-9116.209916336058	-78.67212871849175	-9116.209916336058	548.4128032628357	1.0	1.7659265879074404E-4	1237.5733598254765	-71.55122094513888
7741000	-9188.74102839144	-9118.414015161557	-70.3270132298817	-9118.414015161557	242.30038143879355	1.0	4.0805667731178273E-4	547.8615988609704	-64.02099053165458
7742000	-9206.159358941597	-9119.162264129563	-86.99709481203288	-9119.162264129563	1287.2187988618984	1.0	7.883547546151163E-5	1866.428303679564	-79.46531292658877
7743000	-9202.030749153326	-9117.005446773941	-85.0253023793847	-9117.005446773941	1023.9562627856761	1.0	9.374359087572931E-5	2038.786611319983	-77.40519226788172
7744000	-9210.90334571036	-9117.152401381285	-93.75094432907441	-9117.152401381285	2607.0519062158864	1.0	4.023590522872081E-5	4557.053761936186	-85.32651274022022
7745000	-9210.298685689453	-9112.936159385597	-97.3625263038559	-9112.936159385597	3513.3211632121925	1.0	2.8541239478965907E-5	8337.294017724842	-88.33403231945746
7746000	-9202.394535808398	-9117.02829231531	-85.3662434930889	-9117.02829231531	1031.3469311305073	1.0	9.435849764496955E-5	2711.5807619544057	-77.4609564422783
7747000	-9199.605757330717	-9119.83221728865	-79.77354004206767	-9119.83221728865	607.9562147830226	1.0	1.724664106199966E-4	1479.782128384726	-72.4738898966969
7748000	-9192.663490903999	-9116.13431267926	-76.52917822473876	-9116.13431267926	455.7757147780689	1.0	2.273974230793191E-4	943.5753595268919	-69.67950199080722
7749000	-9200.326427443071	-9117.001653713929	-83.32477372914285	-9117.001653713929	873.807323929511	1.0	1.162647158612484E-4	1329.5223943989763	-76.13219867437525
7750000	-9198.277274220616	-9113.675907738218	-84.6013664823986	-9113.675907738218	1007.8935165663022	1.0	9.358736375048612E-5	1468.150271649565	-77.30960791357917
7751000	-9188.958855290037	-9116.131324921229	-72.82753036880821	-9116.131324921229	316.0389520458752	1.0	3.130261381580418E-4	657.8130198873023	-66.33860964217023
7752000	-9197.912546253703	-9119.037983749577	-78.87456250412644	-9119.037983749577	544.8224323752752	1.0	1.7990984103865104E-4	1410.452717549603	-71.62289649601188
7753000	-9203.198316407157	-9123.381001849228	-79.81731455792878	-9123.381001849228	669.8434390318332	1.0	1.566593520120084E-4	1306.4651035217369	-72.64223418322017
7754000	-9196.998860622562	-9118.65277312094	-78.34608750162066	-9118.65277312094	561.947736513666	1.0	1.772395633410559E-4	955.977391309234	-71.48335323810703
7755000	-9198.989270594353	-9118.672995030367	-80.31627556398563	-9118.672995030367	645.14752532007	1.0	1.6595473525450128E-4	1690.3035285841142	-72.88361216948265
7756000	-9224.204759627308	-9116.857977833015	-107.3467817942934	-9116.857977833015	9599.264769486856	1.0	1.0260974736935723E-5	18999.05319754475	-97.49463736909465
7757000	-9222.992535152283	-9114.218595744363	-108.77393940791953	-9114.218595744363	11012.613405032615	1.0	8.745206457782507E-6	18646.834596148557	-98.94050772400085
7758000	-9220.795037707205	-9117.73552916579	-103.05950854141557	-9117.73552916579	5747.088830457082	1.0	1.6240239416326422E-5	16403.60370776643	-93.35425221346375
7759000	-9203.02405213763	-9117.850621705016	-85.17343043261377	-9117.850621705016	1120.1052632565236	1.0	9.392177344597197E-5	2028.0807228674266	-77.5585852645196
7760000	-9192.465215276341	-9116.490270567567	-75.97494470877453	-9116.490270567567	391.03970239213965	1.0	2.463472212855327E-4	1066.3891099287932	-69.00291115195692
7761000	-9204.65922661015	-9119.928608860346	-84.7306177498049	-9119.928608860346	908.183825476476	1.0	1.100526007560113E-4	2643.551298656651	-76.85073926873545
7762000	-9206.567718135935	-9119.7511963381	-86.8165217978356	-9119.7511963381	1109.3389773700058	1.0	8.510641825408879E-5	3325.6828770345646	-78.70709148928078
7763000	-9180.155445209479	-9118.991356817807	-61.16408839167187	-9118.991356817807	103.90828372910308	1.0	9.713082543601561E-4	147.82009646646378	-56.16809242172121
7764000	-9182.454345877983	-9121.709437338013	-60.74490853996966	-9121.709437338013	103.24528856184894	1.0	9.968334431364508E-4	136.61907651434245	-55.82771195020906
7765000	-9187.339542507843	-9116.521460628885	-70.81808187895926	-9116.521460628885	251.6301757749018	1.0	3.83603062668294E-4	484.8271365590508	-64.63428947102017
7766000	-9191.84618984806	-9120.643048024074	-71.20314182398491	-9120.643048024074	265.7707120801439	1.0	3.800787582280685E-4	625.5343518686826	-64.76453557653129
7767000	-9196.541380731314	-9114.641138649627	-81.90024208168606	-9114.641138649627	682.927184110225	1.0	1.4181272660312362E-4	731.3462443094946	-75.30535507565091
7768000	-9198.700280947261	-9116.19090667572	-82.5093742715418	-9116.19090667572	724.5408140113069	1.0	1.311781485866863E-4	2240.586172001422	-74.79488147699678
7769000	-9199.992065853923	-9114.631954805753	-85.36011104817102	-9114.631954805753	1030.7346561716633	1.0	8.887989741312992E-5	1441.6376458684526	-78.0865760477092
7770000	-9218.563286372811	-9115.510455916768	-103.05283045604328	-9115.510455916768	6121.061403739838	1.0	1.4954739049407162E-5	14594.944304673652	-93.46439998881759
7771000	-9223.569917253943	-9111.402102351967	-112.16781490197627	-9111.402102351967	15311.49985579333	1.0	6.420776682034437E-6	27332.650985302385	-101.95197762866195
7772000	-9224.206388691242	-9115.687153261732	-108.51923542950956	-9115.687153261732	10240.847310999116	1.0	8.822295906186296E-6	16758.892623924767	-98.79255113021456
7773000	-9200.823141469229	-9123.015004006249	-77.80813746298084	-9123.015004006249	349.8332180333115	1.0	3.012916071675454E-4	1669.1078594337343	-70.38809291622213
7774000	-9194.942372138656	-9116.364797545099	-78.57757459355709	-9116.364797545099	537.6316581623508	1.0	1.7835856664318232E-4	636.1724856480902	-72.12210486313688
7775000	-9186.928520371634	-9115.827034046792	-71.1014863248421	-9115.827034046792	265.1977297485092	1.0	3.668769907888691E-4	500.7174379391771	-64.88544437899226
7776000	-9195.55185079831	-9124.162502203259	-71.38934859505153	-9124.162502203259	290.9855564793569	1.0	3.3569305554956194E-4	438.68998284688735	-65.30555562086039
7777000	-9183.122853279547	-9120.940901458527	-62.18195182101968	-9120.940901458527	108.68714456205434	1.0	9.327901426237336E-4	268.8217840862198	-56.58790317366699
7778000	-9194.811795257885	-9115.497394191283	-79.31440106660169	-9115.497394191283	553.7021587435811	1.0	1.8398911269961875E-4	1463.2111220066124	-72.02601236840124
7779000	-9190.553137168688	-9117.534397055622	-73.0187401130667	-9117.534397055622	296.6016615745987	1.0	3.2794438448163494E-4	695.9871533450071	-66.47340891074026
7780000	-9198.171496356572	-9121.787791756455	-76.38370460011794	-9121.787791756455	399.3327597359384	1.0	2.521998245816641E-4	1203.5293603062858	-69.29069094742479
7781000	-9191.212594502942	-9121.922774201894	-69.28982030104848	-9121.922774201894	226.2611738942701	1.0	4.596812866827072E-4	331.31629537353047	-63.486746806796084
7782000	-9203.058676198343	-9119.027708701613	-84.03096749672976	-9119.027708701613	924.8818725377855	1.0	1.164977178322233E-4	2430.839810109994	-76.23497541923308
7783000	-9191.795105376113	-9119.858391025473	-71.93671435064091	-9119.858391025473	241.522453147039	1.0	4.1299924502853673E-4	807.2597472721731	-65.24306886641185
7784000	-9200.116956013984	-9116.110756307275	-84.00619970670996	-9116.110756307275	931.0574701164056	1.0	1.0700916318797067E-4	2002.4560830262526	-76.40406995908097
7785000	-9197.40108160917	-9116.688218323234	-80.71286328593722	-9116.688218323234	597.49494275779	1.0	1.6157253479334995E-4	617.1323007943333	-74.28777985909504
7786000	-9191.534559579755	-9118.992804109384	-72.54175547037082	-9118.992804109384	302.4785033379033	1.0	3.2232267224747605E-4	408.92935665755556	-66.52821305135487
7787000	-9195.304518569646	-9116.867674182016	-78.43684438763013	-9116.867674182016	485.19694767463824	1.0	2.0413375429831237E-4	1450.5972872513057	-71.1571137147899
7788000	-9185.109921989542	-9115.00478649185	-70.10513549769146	-9115.00478649185	195.61430096691922	1.0	4.869796298729886E-4	672.4312802289775	-63.594235576969886
7789000	-9199.574704598572	-9116.404347389594	-83.17035720897714	-9116.404347389594	787.7665988198207	1.0	1.2290175607098484E-4	839.2361837703875	-76.43786503584364
7790000	-9205.69416352553	-9121.697373845109	-83.9967896804211	-9121.697373845109	988.7760184000075	1.0	1.0494933766494642E-4	1189.0714200766276	-76.91586171818642
7791000	-9202.340474564808	-9124.386192019629	-77.95428254517924	-9124.386192019629	571.3470172888702	1.0	1.8731241127374073E-4	780.2390346589939	-71.29468221775224
7792000	-9192.721516422978	-9114.791349019159	-77.93016740382018	-9114.791349019159	490.17092563410824	1.0	1.9722044418454907E-4	1318.1142471177739	-70.74621001033097
7793000	-9195.109474410414	-9117.471779597012	-77.6376948134012	-9117.471779597012	506.0054753624467	1.0	1.8771045863813672E-4	1155.8013235535782	-70.58514564437752
7794000	-9191.476142757612	-9117.765557166265	-73.71058559134624	-9117.765557166265	343.8437682812016	1.0	3.008942982495403E-4	703.3808414521033	-67.15468710873715
7795000	-9188.309551673317	-9120.41265107645	-67.89690059686569	-9120.41265107645	207.28169321753165	1.0	4.896706539215996E-4	399.329736444551	-61.90711311413299
7796000	-9194.11539563538	-9115.951639389488	-78.16375624589071	-9115.951639389488	557.8730964513088	1.0	1.8238755838166908E-4	1038.5917043484374	-71.21813530185261
7797000	-9191.24983114622	-9115.328800695172	-75.92103045104905	-9115.328800695172	414.9922613903765	1.0	2.3050219925736863E-4	944.3433460705222	-69.07054063697372
7798000	-9197.084280526955	-9118.023228191892	-79.0610523350619	-9118.023228191892	584.6229787052818	1.0	1.6523203329327522E-4	1139.7081678727218	-72.02252481953929
7799000	-9197.526462786178	-9124.442760443237	-73.08370234294132	-9124.442760443237	326.80148172982564	1.0	3.205004074163058E-4	610.8286819572525	-66.66888581268157
7800000	-9189.747004397143	-9118.6323066379	-71.11469775924299	-9118.6323066379	254.66724193092855	1.0	3.7836811713502403E-4	627.1504740926373	-64.67351125682482
7801000	-9196.513785633257	-9124.093045359674	-72.42074027358233	-9124.093045359674	285.8016694918249	1.0	3.1212559572328506E-4	684.3578866416668	-65.89225926671051
7802000	-9206.53044851199	-9116.802131854805	-89.72831665718586	-9116.802131854805	1632.6070687088495	1.0	6.066891466857219E-5	3331.0947630787214	-81.61726037055904
7803000	-9190.766667531658	-9115.277171588408	-75.48949594324947	-9115.277171588408	417.62892258821	1.0	2.3561529562115917E-4	879.5082146711218	-68.71013303895502
7804000	-9204.56039178357	-9114.377934654683	-90.1824571288878	-9114.377934654683	1781.8274810331316	1.0	5.579505876017067E-5	2594.3493715756717	-82.32136608858724
7805000	-9208.879650614117	-9122.03551283678	-86.84413777733758	-9122.03551283678	1355.872252826155	1.0	8.202937889346941E-5	2447.0562001419567	-79.04149674720239
7806000	-9199.239283270621	-9116.02225673642	-83.2170265342011	-9116.02225673642	885.8306065635845	1.0	1.0732181677088928E-4	1366.043547430239	-75.99735261505417
7807000	-9196.751587881023	-9114.404295974962	-82.34729190606063	-9114.404295974962	775.0462372490498	1.0	1.2985291161131656E-4	1789.1548634194307	-74.85779326206169
7808000	-9188.238361103466	-9115.764152480142	-72.47420862332423	-9115.764152480142	244.1161571581854	1.0	4.11002666920501E-4	911.5294053453069	-65.65908476933606
7809000	-9187.954016333788	-9119.483879486703	-68.47013684708547	-9119.483879486703	206.63043675969055	1.0	4.80842097973038E-4	347.02464806263004	-62.62074103778048
7810000	-9198.075177161885	-9122.35629806333	-75.71887909855495	-9122.35629806333	413.3595964166509	1.0	2.2861411398584916E-4	999.6772023324131	-68.81144666935079
7811000	-9205.6388369778	-9114.258367163127	-91.38046981467164	-9114.258367163127	2042.788708439622	1.0	4.612459437998663E-5	3829.122667537493	-83.13007882726522
7812000	-9193.955488583455	-9116.061385049814	-77.8941035336403	-9116.061385049814	483.44775238502257	1.0	1.9788941969112715E-4	1316.1182450001359	-70.71166157396766
7813000	-9193.276409811611	-9118.097318511269	-75.17909130034302	-9118.097318511269	333.43494972649904	1.0	2.805533737602549E-4	1099.3537044961834	-68.17661355559373
7814000	-9206.11743526734	-9119.35554894776	-86.76188631957987	-9119.35554894776	1224.6217986718775	1.0	8.506548501839659E-5	3193.0197296124766	-78.69316394786367
7815000	-9188.266792688293	-9119.825416461978	-68.44137622631649	-9119.825416461978	191.95168316082294	1.0	5.292738717152578E-4	180.5593611327113	-63.24531663206828
7816000	-9189.305808307989	-9119.164950391185	-70.14085791680435	-9119.164950391185	202.30747757785875	1.0	4.952007073555362E-4	184.9849589872781	-64.92058339780274
7817000	-9183.648264381793	-9115.84208953153	-67.80617485026164	-9115.84208953153	188.88446770066605	1.0	5.197171965667609E-4	321.3489246131742	-62.033647324915876
7818000	-9189.87686168036	-9113.736656121226	-76.14020555913558	-9113.736656121226	416.5537731400563	1.0	2.3492809426670325E-4	557.257632815266	-69.81717788967266
7819000	-9192.138352247846	-9116.280597509305	-75.85775473854055	-9116.280597509305	400.26993787117425	1.0	2.4121789123057673E-4	817.1104377064659	-69.15198047814451
7820000	-9199.694536188856	-9114.345022656411	-85.34951353244406	-9114.345022656411	1079.8384243118742	1.0	9.35414989526227E-5	1416.2898173163287	-78.09371760588712
7821000	-9203.788224751755	-9115.765254869679	-88.02296988207594	-9115.765254869679	1172.960758085498	1.0	8.247102625338346E-5	3955.4998524261964	-79.740107624923
7822000	-9220.616056247569	-9121.385738533569	-99.23031771400005	-9121.385738533569	4480.402117656556	1.0	2.1716779434641805E-5	9026.731015573296	-90.12237214691109
7823000	-9197.224918370748	-9116.628442583187	-80.59647578756112	-9116.628442583187	547.9456030797564	1.0	1.771718142564339E-4	1986.804818661277	-73.00219277899299
7824000	-9185.779650738852	-9117.566212877979	-68.21343786087269	-9117.566212877979	204.45405956052699	1.0	4.781903960076057E-4	375.5442363818675	-62.28506158999765
7825000	-9195.480530803827	-9120.585277507524	-74.89525329630364	-9120.585277507524	380.46519928337386	1.0	2.525192450416168E-4	866.3177447009391	-68.13100154429637
7826000	-9196.838742936689	-9114.008426136565	-82.8303168001238	-9114.008426136565	797.5799077139169	1.0	1.267949639544359E-4	2116.188741890993	-75.17294481363245
7827000	-9205.225020154994	-9116.641343844598	-88.5836763103954	-9116.641343844598	1119.463613363689	1.0	8.881483282889619E-5	931.9291893705708	-81.74641947566641
7828000	-9191.50595340318	-9113.53704731814	-77.96890608504106	-9113.53704731814	524.5664627768775	1.0	1.8480889301898638E-4	1026.461529953286	-71.03503332619297
7829000	-9195.063238295525	-9116.814109711893	-78.24912858363149	-9116.814109711893	513.3248424645548	1.0	1.8328551814373787E-4	643.136418515188	-71.78277172246386
7830000	-9195.087886848618	-9117.379360855386	-77.70852599323166	-9117.379360855386	505.35467142312365	1.0	1.9032302866101462E-4	672.3960224698393	-71.1976785071373
7831000	-9197.076560791198	-9119.144732478859	-77.93182831233885	-9119.144732478859	514.6851360823437	1.0	2.0011631327131491E-4	603.3168090441338	-71.5293858654468
7832000	-9189.008489749884	-9112.332315718795	-76.67617403108787	-9112.332315718795	462.5405577051596	1.0	2.1987203419302262E-4	988.5922719749373	-69.77989204738603
7833000	-9185.429372312119	-9118.250893457876	-67.17847885424344	-9118.250893457876	190.91772462966165	1.0	5.363188266360985E-4	345.9998456520589	-61.33204052527813
7834000	-9183.983564119546	-9120.918919808062	-63.0646443114841	-9120.918919808062	128.90448965360133	1.0	8.236577173223968E-4	141.7726398217359	-58.11041966507412
7835000	-9186.107457203701	-9115.30929864358	-70.7981585601218	-9115.30929864358	261.6564164212894	1.0	3.782754831478921E-4	351.8174070002009	-64.93504624922379
7836000	-9197.469868266398	-9118.82875930272	-78.6411089636788	-9118.82875930272	493.660159680015	1.0	2.05426949092155E-4	1515.1444427077897	-71.31784290855876
7837000	-9191.2592398483	-9116.401306801039	-74.85793304725993	-9116.401306801039	342.5597764828355	1.0	2.717131424720321E-4	963.3739117630663	-67.98749143277128
7838000	-9193.096795178993	-9111.693003657929	-81.4037915210648	-9111.693003657929	723.8377486592668	1.0	1.340238398850671E-4	1545.7677311764319	-74.06051554177073
7839000	-9214.070858513358	-9120.150746229026	-93.92011228433192	-9120.150746229026	2484.5372244625833	1.0	3.8764306945085746E-5	5855.76866441167	-85.24492973349913
7840000	-9208.54863421795	-9117.63207514041	-90.91655907754058	-9117.63207514041	1804.8260096102294	1.0	5.1339700175381844E-5	4502.250169108888	-82.50422648917954
7841000	-9196.287414019247	-9113.598534724571	-82.68887929467583	-9113.598534724571	808.5352122035212	1.0	1.2120486117206377E-4	1767.0060780976698	-75.21183738257842
7842000	-9196.219642231028	-9116.088103928754	-80.13153830227414	-9116.088103928754	659.6873621952902	1.0	1.5104589359935796E-4	1283.3838351659983	-72.97428281235729
7843000	-9213.716263305256	-9115.124071269316	-98.59219203594047	-9115.124071269316	4205.834050410154	1.0	2.3846080560654856E-5	7308.650097936739	-89.69537816537428
7844000	-9192.437063460078	-9116.731320007939	-75.70574345214006	-9116.731320007939	420.5997039169866	1.0	2.4250738879210787E-4	505.1375240186335	-69.48091273514899
7845000	-9190.451805286832	-9117.20697522724	-73.24483005959138	-9117.20697522724	312.7012599754441	1.0	3.083343652532357E-4	679.8630802694445	-66.72293863424031
7846000	-9195.855609850207	-9115.615946931806	-80.23966291840036	-9115.615946931806	590.675643950501	1.0	1.5593230661679818E-4	1514.7433800281472	-72.91666160092437
7847000	-9194.164448683205	-9116.726114362826	-77.438334320379	-9116.726114362826	481.0648765507728	1.0	2.0340924054886345E-4	577.4051603819637	-71.07979011591618
7848000	-9184.364438325249	-9116.558234986322	-67.80620333892689	-9116.558234986322	194.28712847318005	1.0	5.140222536796133E-4	329.1263307462714	-62.009761677833296
7849000	-9186.464892072949	-9120.00021078046	-66.4646812924898	-9120.00021078046	172.56585783767468	1.0	5.843750715418777E-4	345.99707142651016	-60.618250981553125
7850000	-9180.35431468468	-9117.401749030596	-62.952565654084	-9117.401749030596	127.74563089718136	1.0	8.080623337624371E-4	213.9405951090581	-57.58686727054653
7851000	-9185.311658517618	-9126.719307362499	-58.59235115511926	-9126.719307362499	66.80542495253384	1.0	0.001617406972948241	232.81859007441	-53.14209158817864
7852000	-9186.03393169211	-9115.465172589036	-70.56875910307552	-9115.465172589036	251.61156091197782	1.0	3.8970307961434125E-4	532.8938593734829	-64.29043683687637
7853000	-9199.313531360349	-9117.391205442133	-81.92232591821603	-9117.391205442133	791.6533874447617	1.0	1.274585529222713E-4	1866.9037774879898	-74.39028931457344
7854000	-9197.148864280509	-9116.44641771646	-80.70244656404985	-9116.44641771646	727.1445422052957	1.0	1.3688374209125997E-4	1049.4350952142195	-73.74643927023254
7855000	-9195.533706446016	-9116.832868409248	-78.70083803676766	-9116.832868409248	546.7745712834464	1.0	1.8326290449643948E-4	1373.216637907027	-71.47592685910035
7856000	-9196.49866725714	-9114.967246736194	-81.53142052094452	-9114.967246736194	702.3686032409828	1.0	1.368197495397476E-4	1654.2722367176066	-74.12030406596793
