#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:ThiesDiscoSNPs" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoSNPs">
#                    <trait id="dateTrait.t:ThiesDiscoSNPs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoSNPs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoSNPs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoSNPs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoSNPs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:ThiesDiscoSNPs" name="distribution" x="@popSize.t:ThiesDiscoSNPs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoSNPs" id="treeLikelihood.ThiesDiscoSNPs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoSNPs">
#            <siteModel id="SiteModel.s:ThiesDiscoSNPs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoSNPs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoSNPs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoSNPs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoSNPs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoSNPs" id="StrictClock.c:ThiesDiscoSNPs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	popSize	CoalescentConstant.
8842000	-11159.008657426964	-11051.373114745156	-107.63554268180818	-11051.373114745156	8535.631872235996	1.884673912716269E-5	1.0	18471.780527676707	-97.81154321219584
8843000	-11145.295223985877	-11050.39884333037	-94.89638065550825	-11050.39884333037	2043.337042191862	6.561021713836687E-5	1.0	5111.161251019221	-86.35719874743934
8844000	-11134.833353578764	-11049.59538068018	-85.23797289858248	-11049.59538068018	859.0401958050782	1.812260718784408E-4	1.0	1339.9622834540953	-78.0375761527097
8845000	-11136.506298373932	-11046.498988355053	-90.00731001887787	-11046.498988355053	1189.2024344948002	1.1331555888107054E-4	1.0	2493.6971305732377	-82.18578833923708
8846000	-11130.867314531122	-11048.399187553174	-82.46812697794827	-11048.399187553174	579.7931130741134	2.390614185060414E-4	1.0	2080.7881833792812	-74.82762494271343
8847000	-11147.014205221063	-11051.737676670673	-95.27652855039085	-11051.737676670673	1935.5478116389381	7.505697508069424E-5	1.0	8005.476792387009	-86.28864736491153
8848000	-11141.478568324923	-11049.28586117486	-92.19270715006229	-11049.28586117486	1594.499102940553	8.669393484645789E-5	1.0	3497.5283148817634	-84.03289534780653
8849000	-11138.102037302584	-11051.329817818047	-86.77221948453763	-11051.329817818047	925.4936279630033	1.512041609185834E-4	1.0	1371.9360585662791	-79.54824128188136
8850000	-11128.816786032183	-11046.56812870911	-82.24865732307197	-11046.56812870911	613.4378399585021	2.4550560424121466E-4	1.0	835.86063485872	-75.52019542859848
8851000	-11129.604911146062	-11052.258102839454	-77.34680830660791	-11052.258102839454	395.95165191291926	3.769075388297458E-4	1.0	735.1359936598335	-70.74675279912263
8852000	-11129.676642364153	-11049.95311947303	-79.7235228911236	-11049.95311947303	498.72008020375114	3.0889706878504134E-4	1.0	1306.7725968437471	-72.54820718128003
8853000	-11127.789717574828	-11050.639443636714	-77.15027393811354	-11050.639443636714	263.97362876060635	5.071778330670207E-4	1.0	1472.9393972457583	-69.85525866489664
8854000	-11129.481508613195	-11046.939090780905	-82.54241783229072	-11046.939090780905	625.9018504590559	2.3244699901550162E-4	1.0	1083.8673507716783	-75.5541270279158
8855000	-11125.739401622837	-11051.835450814435	-73.90395080840317	-11051.835450814435	287.2427221990658	5.475085571221954E-4	1.0	687.7922616075972	-67.3704639614023
8856000	-11133.708696239122	-11052.061722838474	-81.646973400647	-11052.061722838474	563.523884114017	2.4814572723147346E-4	1.0	1743.0905554932374	-74.18355840266516
8857000	-11152.75504968347	-11052.093180737007	-100.66186894646333	-11052.093180737007	4370.648631988873	3.5780464958198306E-5	1.0	8075.439510325707	-91.66528637133034
8858000	-11156.549284426645	-11047.721710769374	-108.82757365727049	-11047.721710769374	8389.523785012567	1.6117696046164064E-5	1.0	15817.537516827266	-99.15869908439659
8859000	-11149.292288461742	-11055.096334781967	-94.19595367977416	-11055.096334781967	2188.1236223941078	6.939116533438425E-5	1.0	4512.438448696549	-85.78136071740411
8860000	-11136.904900678688	-11045.22070909771	-91.68419158097811	-11045.22070909771	1493.4471811880424	9.810778674069747E-5	1.0	4664.711402373588	-83.2364103340533
8861000	-11144.90698990324	-11050.696447457969	-94.21054244527095	-11050.696447457969	1730.9625149865499	8.351424940078945E-5	1.0	7718.775496437182	-85.25913142928387
8862000	-11141.729147284206	-11048.857339490693	-92.87180779351395	-11048.857339490693	1749.8235438058707	7.883494616659219E-5	1.0	3317.110425466085	-84.76495846435645
8863000	-11142.371249739903	-11049.342405416259	-93.0288443236442	-11049.342405416259	1886.4259285692506	7.473871676842946E-5	1.0	4167.329662213197	-84.69381358274882
8864000	-11139.478593941752	-11047.620110875163	-91.85848306658978	-11047.620110875163	1487.2445680912497	1.00261899531036E-4	1.0	5443.5604376904275	-83.25629444860392
8865000	-11142.59126725003	-11053.849511234494	-88.74175601553748	-11053.849511234494	1103.0202322766884	1.248170822132951E-4	1.0	3711.497795363468	-80.52256522298154
8866000	-11154.01939020519	-11045.975632818643	-108.04375738654811	-11045.975632818643	7947.3590427577265	1.7935374826065057E-5	1.0	16273.053880821253	-98.34649150383655
8867000	-11164.426260975015	-11045.047900199852	-119.3783607751632	-11045.047900199852	21834.579056121052	6.583178758636437E-6	1.0	29179.155103853464	-109.0971509081371
8868000	-11150.524426760307	-11048.84259685989	-101.68182990041795	-11048.84259685989	4304.3312462139265	3.2572461674520166E-5	1.0	10031.613263345125	-92.46833318859285
8869000	-11130.011155567798	-11052.251661013834	-77.75949455396345	-11052.251661013834	440.79856570783016	3.6339705138186296E-4	1.0	1101.7210824685749	-70.7548656974943
8870000	-11131.34889262545	-11049.107909857055	-82.24098276839474	-11049.107909857055	562.4960450521274	2.7397934366139685E-4	1.0	2114.1962046902995	-74.58455279421348
8871000	-11137.576424896495	-11049.049747645271	-88.5266772512243	-11049.049747645271	1087.304617913314	1.226481511394546E-4	1.0	2280.853730495141	-80.79437215616255
8872000	-11131.39718920328	-11045.6385345043	-85.7586546989811	-11045.6385345043	843.0296058109594	1.6990495257338995E-4	1.0	1368.6796981119364	-78.53705286884538
8873000	-11134.512534298077	-11051.69426416643	-82.818270131647	-11051.69426416643	576.0327939188082	2.4735002321615667E-4	1.0	2166.201220042758	-75.13753980902756
8874000	-11127.654320002168	-11050.650002002154	-77.00431800001456	-11050.650002002154	390.84248773497853	4.03890677896733E-4	1.0	1051.4209257483367	-70.04642020908014
8875000	-11127.726115861835	-11049.297294129132	-78.42882173270338	-11049.297294129132	355.7636742916003	4.134119495920241E-4	1.0	1594.2160781412701	-71.05468432536256
8876000	-11131.563884259545	-11046.269700869792	-85.2941833897523	-11046.269700869792	792.9418364457234	1.8134931191901498E-4	1.0	2711.0184935507586	-77.38910371860565
8877000	-11130.504621681275	-11045.838448140408	-84.66617354086763	-11045.838448140408	780.3256556456261	1.8212217420207307E-4	1.0	1447.4760582697406	-77.38859687161272
8878000	-11144.99956360369	-11051.071453976707	-93.92810962698161	-11051.071453976707	1895.7942934278742	7.42055431720273E-5	1.0	5020.08036881504	-85.40690840469988
8879000	-11144.416995196685	-11049.49257538292	-94.92441981376588	-11049.49257538292	2295.5013788106316	6.22124502848471E-5	1.0	4922.549515341917	-86.42283794432058
8880000	-11143.581152479259	-11047.018468212473	-96.56268426678628	-11047.018468212473	2488.3979208373285	5.6639731191695086E-5	1.0	4892.314500798844	-88.06726348324784
8881000	-11141.228800065763	-11045.813855229348	-95.41494483641546	-11045.813855229348	1951.1616607025217	7.262536104829638E-5	1.0	2533.283932063242	-87.57767309950063
8882000	-11130.306033681713	-11047.400187937757	-82.90584574395501	-11047.400187937757	666.3016616002735	2.180655739120967E-4	1.0	1737.9525356345425	-75.44538274826408
8883000	-11125.860401626416	-11050.207598831756	-75.65280279466126	-11050.207598831756	248.7611222133877	6.067258905565683E-4	1.0	1329.6000942119997	-68.46016929970267
8884000	-11122.240238926379	-11051.296486351626	-70.94375257475276	-11051.296486351626	187.75819811606416	7.288915564181213E-4	1.0	375.3723928283891	-65.01583399398551
8885000	-11135.310053574776	-11047.554749427278	-87.75530414749846	-11047.554749427278	941.6570749065764	1.4358587471351262E-4	1.0	1461.9670101668555	-80.46776607230868
8886000	-11127.590144610225	-11046.362514506774	-81.22763010345062	-11046.362514506774	528.9079161165303	2.650621526395671E-4	1.0	1474.2387505275765	-73.93173306924007
8887000	-11127.749930140986	-11049.313266371202	-78.43666376978317	-11049.313266371202	397.2944811113668	3.4221176522701563E-4	1.0	895.4887758036482	-71.63929408236022
8888000	-11132.010155012216	-11045.230372013273	-86.77978299894403	-11045.230372013273	1002.4769390313469	1.5240211464979722E-4	1.0	1638.2492907646856	-79.37839955394703
8889000	-11150.412909959912	-11046.574267985734	-103.83864197417833	-11046.574267985734	5118.614241806917	2.9217421400429855E-5	1.0	16992.1703552772	-94.09813402457033
8890000	-11157.85077242174	-11052.138694040845	-105.71207838089592	-11052.138694040845	5955.356276117621	2.3689341772153923E-5	1.0	18455.246136043406	-95.88897442842818
8891000	-11148.094586509114	-11049.272558682664	-98.82202782645082	-11049.272558682664	2664.466322121279	5.2496891991194313E-5	1.0	11937.9329083942	-89.43455157774186
8892000	-11131.58476547786	-11053.32506492972	-78.25970054814005	-11053.32506492972	415.8452283631051	3.558889275584554E-4	1.0	687.5527372878647	-71.72656201275893
8893000	-11123.280978244764	-11049.007474081305	-74.2735041634581	-11049.007474081305	272.4483606500375	5.053093031232632E-4	1.0	624.9868247330153	-67.83577359437106
8894000	-11125.187207334913	-11049.653223026517	-75.53398430839688	-11049.653223026517	331.2371251967755	4.4547808649938455E-4	1.0	683.2175010444316	-69.00717104996778
8895000	-11132.46640397141	-11047.05149424432	-85.4149097270897	-11047.05149424432	744.0763741494586	1.8785906752979343E-4	1.0	1029.7015878278232	-78.47788540839863
8896000	-11142.469035082244	-11050.776874654031	-91.69216042821276	-11050.776874654031	1521.96103217872	9.338980791264063E-5	1.0	4352.199468618358	-83.31372380694552
8897000	-11139.261994643819	-11049.303407675541	-89.95858696827808	-11049.303407675541	1151.4243871531808	1.1852723328423752E-4	1.0	4394.594736651158	-81.57045637250117
8898000	-11148.422495776917	-11046.674392456134	-101.74810332078177	-11046.674392456134	4196.704176965586	3.2900695913023036E-5	1.0	8747.842271560494	-92.67154096937622
8899000	-11140.579404305683	-11052.097470356555	-88.4819339491284	-11052.097470356555	1057.174104541882	1.2256783261588105E-4	1.0	1928.5745514972284	-80.91739751446364
8900000	-11138.767235235335	-11050.151972252514	-88.61526298282075	-11050.151972252514	1179.8906500704102	1.1577500545472406E-4	1.0	2295.585060125509	-80.8765199646555
8901000	-11138.408832172108	-11046.503717242942	-91.9051149291672	-11046.503717242942	1715.062959031945	8.861740446235858E-5	1.0	2892.933339837851	-83.93508866633768
8902000	-11140.188697213267	-11050.673257402186	-89.51543981108043	-11050.673257402186	974.7975695210616	1.4986844473815377E-4	1.0	1114.8022441549729	-82.49900750241854
8903000	-11134.69633254458	-11052.484200628562	-82.21213191601703	-11052.484200628562	607.5922023868975	2.3593366996007482E-4	1.0	1481.18128016725	-74.91153670534581
8904000	-11124.589607471442	-11048.063653452295	-76.52595401914749	-11048.063653452295	321.4512018010618	4.519345329701398E-4	1.0	1155.8180862906468	-69.47339034709879
8905000	-11134.509996013485	-11050.493010671784	-84.01698534170119	-11050.493010671784	707.1119429269343	1.996638121601869E-4	1.0	1272.042160635854	-76.86860645319643
8906000	-11131.336670754794	-11056.325794453202	-75.01087630159319	-11056.325794453202	298.45042304061775	5.090346428950262E-4	1.0	990.4026019094674	-68.1127647725364
8907000	-11129.584312699999	-11048.058093202291	-81.52621949770776	-11048.058093202291	519.2333904649901	2.89281898502713E-4	1.0	2007.1133127247872	-73.92176669174842
8908000	-11134.256277727758	-11049.794471384397	-84.46180634336174	-11049.794471384397	760.1223100746307	1.8442006622624196E-4	1.0	1338.0669334464897	-77.2628250789274
8909000	-11146.654269394612	-11047.740266783854	-98.91400261075758	-11047.740266783854	2396.0082442452062	5.804582744132534E-5	1.0	13322.801305280242	-89.41677038057064
8910000	-11148.884629135859	-11047.107487815168	-101.77714132069022	-11047.107487815168	3967.3406959027634	3.5220756615387786E-5	1.0	14235.60787116723	-92.21363961931397
8911000	-11148.777659864161	-11048.525337736462	-100.25232212769897	-11048.525337736462	3403.128800470747	4.1575557897165986E-5	1.0	11884.852144123444	-90.869302188527
8912000	-11148.202824205067	-11047.839174087414	-100.363650117653	-11047.839174087414	3833.232009524542	3.677767807736402E-5	1.0	8680.371071990645	-91.29483056068302
8913000	-11140.161090837702	-11049.382124771197	-90.77896606650538	-11049.382124771197	1201.5940289365162	1.2065891778806519E-4	1.0	5170.532926125088	-82.22823502382691
8914000	-11150.51328254131	-11051.573814322308	-98.93946821900148	-11051.573814322308	3514.8667284322396	4.318832105106346E-5	1.0	6956.602657072236	-90.09202170882818
8915000	-11146.269429881773	-11045.355397765377	-100.91403211639535	-11045.355397765377	3639.9598663309575	3.735763189040188E-5	1.0	11313.212517747574	-91.58030554537638
8916000	-11170.187235325107	-11054.160382805263	-116.02685251984423	-11054.160382805263	16387.116651594864	8.621659008482475E-6	1.0	31097.686026203854	-105.68196382874717
8917000	-11152.748739077233	-11045.19166090342	-107.55707817381365	-11045.19166090342	7648.585411359288	1.918631100372013E-5	1.0	22852.875641115243	-97.52024593678308
8918000	-11153.128298157184	-11046.08471388682	-107.04358427036517	-11046.08471388682	8113.304010590055	1.8231673514422936E-5	1.0	17860.122360352027	-97.25325856487461
8919000	-11153.618627311034	-11050.860559293853	-102.75806801718178	-11050.860559293853	4843.548287085151	3.121754952621807E-5	1.0	10738.642373231747	-93.47646406556058
8920000	-11158.979036769482	-11044.06558695643	-114.91344981305127	-11044.06558695643	14561.451440101313	1.0122791494698647E-5	1.0	57593.383587349614	-103.95228684124034
8921000	-11170.468981928605	-11047.367615700019	-123.10136622858676	-11047.367615700019	36716.535878687464	4.149016573473321E-6	1.0	51112.23792380405	-112.25958699136541
8922000	-11148.061052281064	-11045.177484348018	-102.88356793304669	-11045.177484348018	4704.563712498119	3.08481925221717E-5	1.0	14130.977957423122	-93.32744324833898
8923000	-11151.479858937833	-11053.063140118189	-98.41671881964487	-11053.063140118189	3353.566871738474	4.515521042038982E-5	1.0	7161.554950512919	-89.54023641140923
8924000	-11148.009276104392	-11049.016915482202	-98.99236062219008	-11049.016915482202	2887.1306307953178	5.0570699552444684E-5	1.0	11457.837097123098	-89.64593138471457
8925000	-11140.261846305095	-11047.554072895013	-92.70777341008171	-11047.554072895013	1860.738542575944	8.108933585791605E-5	1.0	3788.9241390447396	-84.46793602062941
8926000	-11142.820494057716	-11044.706406061016	-98.11408799670079	-11044.706406061016	2659.938213094357	5.240411162666403E-5	1.0	10041.482980150464	-88.8996079071764
8927000	-11145.563172332804	-11049.093238249838	-96.46993408296656	-11049.093238249838	2576.890512210198	5.9605152422418514E-5	1.0	8506.345492457785	-87.42136639047752
8928000	-11151.167515046973	-11048.060687929099	-103.10682711787308	-11048.060687929099	4914.1413885925285	2.8927395305770322E-5	1.0	11492.044677867936	-93.75741681004496
8929000	-11142.491830480578	-11046.398294032817	-96.09353644776154	-11046.398294032817	2009.9443164999539	6.990705474440085E-5	1.0	8649.321173652797	-87.02830032794945
8930000	-11132.404869932745	-11046.108930890308	-86.29593904243605	-11046.108930890308	866.3122481335909	1.6492698865644805E-4	1.0	2869.573808966873	-78.3340202433272
8931000	-11127.820152227272	-11049.256944390578	-78.56320783669362	-11049.256944390578	385.8909619881983	3.5560967745512244E-4	1.0	648.9084968874598	-72.0879161208581
8932000	-11138.032629684676	-11049.651181310002	-88.38144837467408	-11049.651181310002	1201.3723580521885	1.1840535093713508E-4	1.0	2291.9079577226616	-80.64430845570747
8933000	-11135.603656823005	-11047.829892311136	-87.77376451186865	-11047.829892311136	979.7888646046094	1.4369127735944332E-4	1.0	3490.785274018668	-79.61588251510028
8934000	-11128.460751181417	-11048.850552686932	-79.61019849448502	-11048.850552686932	483.5204713292098	3.071756872759204E-4	1.0	959.5370724824357	-72.74374754249087
8935000	-11122.048109066764	-11048.691055546562	-73.35705352020231	-11048.691055546562	251.1274488985065	5.60892067974328E-4	1.0	639.5207064760145	-66.89633452054261
8936000	-11134.129343767147	-11044.909524989462	-89.21981877768566	-11044.909524989462	1280.9228856976474	1.1631807625702815E-4	1.0	2472.354821371474	-81.4068924332549
8937000	-11128.00934278408	-11048.455476011151	-79.55386677292803	-11048.455476011151	450.2386342971082	3.2229701152244596E-4	1.0	692.4205572262616	-73.01367326025408
8938000	-11128.344873261865	-11051.28689211142	-77.0579811504444	-11051.28689211142	370.0620999040387	3.7822048128337553E-4	1.0	689.8744465945791	-70.52147153086723
8939000	-11135.107783134852	-11051.771756269853	-83.33602686499958	-11051.771756269853	644.7291135167567	2.1526603127842121E-4	1.0	2124.786505736671	-75.67460025657692
8940000	-11130.894067362287	-11048.080944163821	-82.81312319846657	-11048.080944163821	655.4134349929878	2.2157737491588722E-4	1.0	1546.5822771527985	-75.46932040558863
8941000	-11134.918649656347	-11047.362491054304	-87.55615860204344	-11047.362491054304	870.4663373612628	1.6186870559630848E-4	1.0	1161.555941280241	-80.49864288803087
8942000	-11133.242165905682	-11050.361441202258	-82.88072470342394	-11050.361441202258	701.4946270780521	2.210826301741237E-4	1.0	1982.7605564442206	-75.28847933033184
8943000	-11127.524038758056	-11048.78183401022	-78.74220474783647	-11048.78183401022	415.4783410118663	3.4141525853648386E-4	1.0	821.4477705030562	-72.03113639058719
8944000	-11123.251058897251	-11050.780654297343	-72.470404599908	-11050.780654297343	259.34595176677647	5.800661346305077E-4	1.0	579.7380255027631	-66.1078282785734
8945000	-11131.495796900863	-11051.039742555075	-80.45605434578786	-11051.039742555075	505.4599212338453	2.82961050904899E-4	1.0	1468.2799526474762	-73.16420745135666
8946000	-11125.142428917792	-11051.10469993875	-74.03772897904129	-11051.10469993875	156.74350809785713	9.212769497412024E-4	1.0	1249.80832692045	-66.90698349896613
8947000	-11131.866489328584	-11054.367110752055	-77.49937857652915	-11054.367110752055	400.068607001671	3.660416485868329E-4	1.0	827.4720666590222	-70.78100322615099
8948000	-11134.096347746241	-11054.460792711949	-79.63555503429183	-11054.460792711949	432.7739843730496	3.220837176013684E-4	1.0	1540.9166192117102	-72.29542230866942
8949000	-11133.46929469778	-11046.31744467285	-87.15185002492998	-11046.31744467285	925.5447961186047	1.485176174121238E-4	1.0	3182.886034828112	-79.08630640261558
8950000	-11130.860899587089	-11048.064546349453	-82.79635323763647	-11048.064546349453	657.4567718105563	2.2531882704649594E-4	1.0	1633.779165320837	-75.39770212109252
8951000	-11136.94814982843	-11047.236612891262	-89.71153693716843	-11047.236612891262	1123.817075568359	1.3157614679928535E-4	1.0	4641.7086555329715	-81.26869911500665
8952000	-11149.239083745602	-11052.942785008934	-96.29629873666848	-11052.942785008934	2771.28988620228	5.63510936135009E-5	1.0	4829.021223617162	-87.81389965577101
8953000	-11142.683392535098	-11046.584629395556	-96.09876313954263	-11046.584629395556	2198.868820696669	6.955721852331717E-5	1.0	8543.18307878103	-87.04587419635246
8954000	-11146.846434240591	-11053.235513129492	-93.61092111109943	-11053.235513129492	2069.815047418035	7.364882032154932E-5	1.0	4356.307471827367	-85.23154104371869
8955000	-11146.594667966936	-11050.494381370274	-96.1002865966617	-11050.494381370274	2297.104123489822	6.0555182689077176E-5	1.0	7717.48216634046	-87.14904315109591
8956000	-11145.14065337778	-11045.914627170132	-99.22602620764796	-11045.914627170132	3098.807126599742	4.497564975084331E-5	1.0	5293.924569433482	-90.65171107327495
8957000	-11133.13633183135	-11053.326196699945	-79.81013513140505	-11053.326196699945	456.5676546649596	3.1862199301978803E-4	1.0	1291.0043818034733	-72.64695934644838
8958000	-11133.733071669669	-11049.675194126707	-84.05787754296256	-11049.675194126707	724.9305057600463	1.9030947937876018E-4	1.0	1635.1759403955007	-76.65837185661603
8959000	-11142.937216362867	-11051.377546353291	-91.55967000957591	-11051.377546353291	1540.4074046486837	9.637349125800955E-5	1.0	4122.715813596524	-83.23540260633736
8960000	-11142.638359023249	-11054.537154485293	-88.10120453795545	-11054.537154485293	1008.1279046010982	1.3972161123622235E-4	1.0	3292.9136575045386	-80.0016764759336
8961000	-11134.019528033206	-11049.3985524863	-84.62097554690665	-11049.3985524863	774.1685246276169	1.9321153733480774E-4	1.0	2336.6413219286364	-76.86450570214048
8962000	-11136.298744478403	-11053.011616183578	-83.28712829482548	-11053.011616183578	675.1030989481675	2.2418416471584203E-4	1.0	2204.92135464834	-75.58868117440676
8963000	-11152.71482535466	-11050.841390332986	-101.8734350216748	-11050.841390332986	4484.265841842022	3.107753346792666E-5	1.0	10945.753411204138	-92.57272817797873
8964000	-11144.098328646774	-11047.81720197587	-96.2811266709058	-11047.81720197587	2321.3148132690135	6.059315393938041E-5	1.0	7675.960183886791	-87.33527800088302
8965000	-11135.848890929627	-11044.72965162135	-91.11923930827606	-11044.72965162135	1345.65150977375	1.0421937091035373E-4	1.0	4726.033595662588	-82.65839774186583
8966000	-11142.71278822352	-11051.587056176626	-91.12573204689477	-11051.587056176626	1475.7963106673292	1.0038536381245665E-4	1.0	3511.731629603621	-82.96186751032049
8967000	-11130.261763423548	-11046.402720238957	-83.85904318459204	-11046.402720238957	558.5235007182508	2.533590863238777E-4	1.0	2856.2593500503917	-75.90177505641427
8968000	-11138.238116861166	-11052.18101433855	-86.05710252261655	-11052.18101433855	904.137458288527	1.609894908445306E-4	1.0	2612.9837829763087	-78.18885446340057
8969000	-11130.964527607757	-11046.839660374975	-84.12486723278263	-11046.839660374975	633.3733645409501	2.402529862805834E-4	1.0	2837.715452530096	-76.17411264346846
8970000	-11150.367231311853	-11046.04459051522	-104.32264079663442	-11046.04459051522	4794.7749068184985	2.716463963558015E-5	1.0	7534.065023467243	-95.39545077774974
8971000	-11142.572103354636	-11047.789967005725	-94.7821363489119	-11047.789967005725	2060.5645547944227	7.102050559402819E-5	1.0	7054.283681847882	-85.920746023182
8972000	-11159.902129968992	-11046.800866124868	-113.10126384412342	-11046.800866124868	13843.399183944586	1.0613889575216671E-5	1.0	37811.82518986355	-102.56088667572796
8973000	-11170.932011795763	-11045.964865776225	-124.96714601953846	-11045.964865776225	38410.09152484286	3.415124419674697E-6	1.0	60643.8014451998	-113.95437331244696
8974000	-11154.13650432363	-11046.915123242812	-107.22138108081766	-11046.915123242812	7168.220169263315	2.0110922757592002E-5	1.0	15752.231206036462	-97.55664378272193
8975000	-11142.842323795643	-11049.682803848424	-93.15951994721875	-11049.682803848424	1977.3804439625612	8.04260869268709E-5	1.0	5755.049806320903	-84.50168697165697
8976000	-11145.160734064575	-11050.16694173518	-94.99379232939509	-11050.16694173518	1426.053236572888	1.0055327530969939E-4	1.0	9744.09917243376	-85.80937516170228
8977000	-11141.701768001372	-11049.429255941832	-92.27251205954079	-11049.429255941832	1749.074997805687	8.541259232710825E-5	1.0	3340.4065601306415	-84.15866425638787
8978000	-11135.79299563779	-11047.665697939812	-88.12729769797815	-11047.665697939812	889.4019423506899	1.6781219594058064E-4	1.0	1047.105800908019	-81.17351244072489
8979000	-11129.003691772075	-11046.854741823432	-82.14894994864319	-11046.854741823432	630.2340200872526	2.21357224557379E-4	1.0	1338.9679716106796	-74.94929552287165
8980000	-11128.355901139083	-11048.3104566451	-80.04544449398175	-11048.3104566451	467.75354947009123	3.070851126744235E-4	1.0	1639.8148791893552	-72.64310585807785
8981000	-11131.198328905559	-11051.778674228566	-79.4196546769932	-11051.778674228566	365.5270553019034	3.584214202300593E-4	1.0	464.7736354313477	-73.27810419545811
8982000	-11125.001636617537	-11049.319501866672	-75.68213475086435	-11049.319501866672	334.5598427100273	4.341528904074413E-4	1.0	834.6241690281844	-68.95515322430978
8983000	-11139.26333141689	-11044.611919164865	-94.65141225202537	-11044.611919164865	2201.0608702952427	6.698843613407853E-5	1.0	5444.0844083132015	-86.04912738354078
8984000	-11149.183112652068	-11050.155307894265	-99.02780475780382	-11050.155307894265	3350.7257190657137	4.4762418537554186E-5	1.0	8933.686671607325	-89.93022032796331
8985000	-11153.836746137029	-11053.673060808746	-100.16368532828407	-11053.673060808746	3717.4896197358808	4.078764110003828E-5	1.0	8571.556232416688	-91.10748074246412
8986000	-11139.145995076622	-11051.618064350354	-87.52793072626838	-11051.618064350354	1099.3350157496188	1.3875714548896296E-4	1.0	3024.57861837741	-79.51340366521649
8987000	-11136.720350776764	-11051.335255189293	-85.38509558747084	-11051.335255189293	827.9940867913532	1.5865138779058463E-4	1.0	2064.038463292888	-77.7526758257267
8988000	-11148.917159636638	-11047.153400372936	-101.76375926370197	-11047.153400372936	4362.773307528194	3.4862880769637304E-5	1.0	6142.982256586887	-93.04069365093764
8989000	-11139.351050538242	-11049.135422713995	-90.21562782424772	-11049.135422713995	1330.3440865883192	1.0203975777663004E-4	1.0	3727.8576669568342	-81.99203882863546
8990000	-11140.090508441162	-11053.909982207177	-86.18052623398508	-11053.909982207177	983.7728934098867	1.5295879036480282E-4	1.0	1818.8572292532199	-78.67456254713821
8991000	-11139.352520759687	-11048.054492070587	-91.29802868910065	-11048.054492070587	1316.0416058860728	9.967689344247036E-5	1.0	4705.789419004271	-82.84147986815744
8992000	-11134.825511797428	-11045.855995589305	-88.96951620812226	-11045.855995589305	1078.3491424617132	1.318026319467614E-4	1.0	1519.2511295634108	-81.6435433936064
8993000	-11134.672475305839	-11049.1722108432	-85.50026446263836	-11049.1722108432	791.4914441639712	1.8305404824838948E-4	1.0	2494.4040036137258	-77.67845935929535
8994000	-11144.215958191186	-11047.303923827983	-96.91203436320208	-11047.303923827983	2134.64716938273	6.3353672868146E-5	1.0	2997.7020693558397	-88.9064330659434
8995000	-11129.467479338968	-11049.508306390386	-79.95917294858214	-11049.508306390386	330.3195753083167	4.1913965515258194E-4	1.0	2033.72187486773	-72.34155011934293
