#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:ThiesDiscoINDELs" name="popSize">0.3</parameter>
#                <parameter id="growthRate.t:ThiesDiscoINDELs" name="growthRate">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoINDELs">
#                    <trait id="dateTrait.t:ThiesDiscoINDELs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoINDELs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoINDELs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoINDELs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoINDELs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:ThiesDiscoINDELs" name="distribution" x="@ePopSize.t:ThiesDiscoINDELs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:ThiesDiscoINDELs" name="distribution" x="@growthRate.t:ThiesDiscoINDELs">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mu">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="scale">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoINDELs" id="treeLikelihood.ThiesDiscoINDELs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoINDELs">
#            <siteModel id="SiteModel.s:ThiesDiscoINDELs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoINDELs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoINDELs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoINDELs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoINDELs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoINDELs" id="StrictClock.c:ThiesDiscoINDELs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	clockRate	CoalescentExponential	ePopSize	growthRate.
8594000	-9195.356861376882	-9121.236308492571	-74.12055288431137	-9121.236308492571	222.50234580682414	1.0	4.164354954654991E-4	-62.21075758976755	2421.201878851031	0.011105259333178123
8595000	-9194.717680544434	-9116.887616134869	-77.83006440956515	-9116.887616134869	342.6413208046591	1.0	2.8384870075342703E-4	-65.48349824767504	3747.297555724946	0.011105259333178123
8596000	-9197.60372947013	-9115.648852502254	-81.95487696787454	-9115.648852502254	516.7998598445855	1.0	1.8975450235763513E-4	-69.12767101277893	6060.777043796655	0.006091907570015466
8597000	-9197.779971273989	-9121.328499673005	-76.45147160098439	-9121.328499673005	350.57518516001784	1.0	2.902481456149868E-4	-64.37162979031618	2870.2304095670906	0.008596010475725897
8598000	-9195.05639049968	-9115.018630059936	-80.03776043974337	-9115.018630059936	438.12796418220927	1.0	2.182341373906459E-4	-67.33880120419347	5330.931144070493	0.008099017134023313
8599000	-9198.377201504769	-9117.43976389387	-80.93743761089914	-9117.43976389387	526.9504199013298	1.0	1.8628980503937562E-4	-68.43388792322565	4385.051309507542	0.005490858870262884
8600000	-9196.510437958292	-9115.71669960142	-80.79373835687056	-9115.71669960142	396.6287464650701	1.0	2.4102192943184725E-4	-69.87982595671612	894.5486759103742	0.005490858870262884
8601000	-9197.233777397023	-9120.233751729551	-77.00002566747276	-9120.233751729551	360.0964338294945	1.0	2.706730142804997E-4	-64.89548465613699	2941.9906452433515	0.008751568476459685
8602000	-9204.649575640302	-9124.993542796521	-79.65603284378102	-9124.993542796521	407.7959654479933	1.0	2.2505276779990541E-4	-66.96376917004645	5295.244241705141	0.008751568476459685
8603000	-9196.183552154798	-9117.006042464458	-79.17750969034114	-9117.006042464458	389.20107536659356	1.0	2.5321405881655485E-4	-66.5554498846362	4936.246560410817	0.008751568476459685
8604000	-9206.042064428811	-9120.080171750215	-85.96189267859695	-9120.080171750215	419.0249139672657	1.0	2.3697897178398913E-4	-71.81462870308921	22686.562068882402	0.009876358750694696
8605000	-9200.372507832042	-9116.352244385822	-84.02026344622094	-9116.352244385822	491.55075879942655	1.0	1.9777187650967258E-4	-70.35916851361316	13951.828173201457	0.009666836731522875
8606000	-9195.917171530033	-9117.499355759237	-78.41781577079539	-9117.499355759237	375.655458858911	1.0	2.833950714345242E-4	-65.79508865303683	4939.3944201635895	0.009666836731522875
8607000	-9198.646628571709	-9118.549003869924	-80.0976247017852	-9118.549003869924	382.43955501417946	1.0	2.7125387264577693E-4	-67.06360882181619	7452.062416332672	0.010915464095184658
8608000	-9195.794580720105	-9116.062427453036	-79.7321532670693	-9116.062427453036	317.4843860591598	1.0	3.1738783297906016E-4	-66.3691256766366	10353.895820164827	0.015203869782089825
8609000	-9201.401768463877	-9121.18270896526	-80.21905949861689	-9121.18270896526	278.18655847720834	1.0	3.7774849347518434E-4	-66.84480715442865	10471.158591027675	0.014065884920304202
8610000	-9197.255493397482	-9124.47339932802	-72.78209406946276	-9124.47339932802	218.3845104586811	1.0	4.554105367630675E-4	-60.91134311746274	2328.168245894927	0.01533958013534966
8611000	-9194.446881731616	-9120.164111061733	-74.28277066988242	-9120.164111061733	272.6998742795371	1.0	3.653377353793544E-4	-62.84807825619937	1505.6976875504138	0.008182806798211435
8612000	-9202.704173642607	-9122.07317470658	-80.63099893602714	-9122.07317470658	458.6450927898239	1.0	2.3085855883295367E-4	-68.45143994172483	3171.240864392062	0.008182806798211435
8613000	-9195.739896947474	-9115.211475064842	-80.5284218826326	-9115.211475064842	433.22350513513425	1.0	2.3125426972583376E-4	-68.26944529792651	3433.3640103181347	0.008182806798211435
8614000	-9195.638531698363	-9117.898207650223	-77.7403240481394	-9117.898207650223	380.1916099449702	1.0	2.607349449925916E-4	-65.67223335986272	2836.890625402118	0.006526264613556036
8615000	-9190.678952876855	-9117.279834962594	-73.39911791426084	-9117.279834962594	255.84707084971828	1.0	3.5976696491417013E-4	-62.521932876981275	862.2611906500326	0.006526264613556036
8616000	-9199.04239945465	-9118.325033915895	-80.71736553875581	-9118.325033915895	489.2375448512634	1.0	2.075683233553303E-4	-69.46290996224985	1257.5238122014753	0.004344379427807195
8617000	-9196.069825542363	-9117.968315545357	-78.10150999700669	-9117.968315545357	423.3552069924209	1.0	2.569423357488718E-4	-66.40040836648522	1965.5618432881804	0.004727627296856683
8618000	-9200.940602613702	-9123.919903417962	-77.02069919574063	-9123.919903417962	384.8214165896413	1.0	2.6969421231692203E-4	-65.91530005301273	1083.393690929139	0.00402829139107088
8619000	-9190.352025958045	-9117.280698315462	-73.07132764258375	-9117.280698315462	247.74782624399668	1.0	3.9587969215870396E-4	-62.224414145556274	836.5734799393895	0.0056768014499012295
8620000	-9190.130042855875	-9118.52017710767	-71.60986574820615	-9118.52017710767	210.879890656488	1.0	4.6131210389262456E-4	-60.825759202757226	785.5339358184701	0.010090013800899696
8621000	-9195.3623986341	-9120.57403119909	-74.78836743501084	-9120.57403119909	256.1373762286163	1.0	3.6708949291864754E-4	-63.84897805136423	917.702763788754	0.0031192080165421895
8622000	-9199.873598121974	-9118.23726595833	-81.63633216364444	-9118.23726595833	508.50973518341203	1.0	1.9795885566812214E-4	-70.82709868911209	805.7283010164373	-2.3047737668253215E-4
8623000	-9200.808405835895	-9119.370300339062	-81.43810549683218	-9119.370300339062	508.69248524100294	1.0	1.8528150808439083E-4	-70.44079718331794	972.4792212678898	6.070438414509036E-4
8624000	-9199.674806260817	-9113.725000865159	-85.9498053956571	-9113.725000865159	857.1819316921833	1.0	1.1437018451350446E-4	-74.52730477168862	1487.7809885009967	6.070438414509036E-4
8625000	-9209.157503220818	-9121.7666121075	-87.39089111331855	-9121.7666121075	991.1454074190002	1.0	9.46647559706645E-5	-75.73677847756508	1875.5421273466634	6.070438414509036E-4
8626000	-9211.768145658994	-9123.434875031322	-88.33327062767151	-9123.434875031322	1031.3862681437886	1.0	9.630987849781948E-5	-75.48196482421491	6209.500363005018	0.0017148284995237364
8627000	-9195.341263932778	-9114.737812459294	-80.60345147348309	-9114.737812459294	497.40953242693763	1.0	1.9593750157465492E-4	-69.56775170446943	1010.519691055734	0.002011318660740301
8628000	-9196.47507757894	-9119.824158233747	-76.6509193451925	-9119.824158233747	349.6987883884209	1.0	2.8691485086581296E-4	-66.07964531972624	635.1075023189987	0.002011318660740301
8629000	-9192.458552785722	-9120.497055087677	-71.96149769804558	-9120.497055087677	242.8270934122624	1.0	4.305112682576621E-4	-61.16261865613082	797.3179616695668	0.006485966992160093
8630000	-9199.079297253995	-9115.14669779949	-83.9325994545046	-9115.14669779949	487.6041000719771	1.0	2.0110859583719257E-4	-72.99892953771098	912.4343667018228	-0.002283660531399438
8631000	-9194.25093575939	-9122.549128946961	-71.70180681242957	-9122.549128946961	205.69955722142925	1.0	4.921187458125882E-4	-61.64991184627611	377.7574992162518	0.007008449059909126
8632000	-9191.826668020214	-9119.451806118399	-72.37486190181585	-9119.451806118399	235.9268599769312	1.0	4.386969683621639E-4	-61.03405571950535	1370.6586932684193	0.010599504242265308
8633000	-9191.398560094423	-9120.296565317849	-71.10199477657447	-9120.296565317849	198.3855792994952	1.0	4.6016540695165836E-4	-60.12730899796249	950.4891644871532	0.00905018752402937
8634000	-9194.536446501535	-9116.879851336436	-77.65659516509967	-9116.879851336436	305.7570746870813	1.0	3.058637005889605E-4	-66.55514030529878	1079.23222660228	0.001088684318761475
8635000	-9195.708888157318	-9114.024684153326	-81.68420400399121	-9114.024684153326	542.2250645177536	1.0	1.8078125103255968E-4	-70.74114105493688	921.141125521393	0.001088684318761475
8636000	-9201.651782681722	-9116.89953641488	-84.75224626684128	-9116.89953641488	754.6574929887262	1.0	1.2449242515540085E-4	-73.00074992873039	2067.39914448845	0.001088684318761475
8637000	-9199.044201574687	-9114.875044804636	-84.16915677005011	-9114.875044804636	725.023010999311	1.0	1.3173133575604528E-4	-72.71751282343945	1531.793044645353	0.001088684318761475
8638000	-9200.876997916313	-9114.78627889726	-86.09071901905286	-9114.78627889726	889.9404608837425	1.0	1.1563710368466278E-4	-74.36792537328998	2008.9027409607263	0.001088684318761475
8639000	-9204.348395900197	-9122.318752982617	-82.0296429175805	-9122.318752982617	591.6176834128825	1.0	1.8217458946940686E-4	-70.82265316749492	1199.35603747542	0.001088684318761475
8640000	-9206.173609870915	-9114.582860999548	-91.59074887136799	-9114.582860999548	1624.866164051344	1.0	6.057996384791387E-5	-78.78778336998379	5916.591533534272	0.001088684318761475
8641000	-9209.564685937989	-9124.451137438627	-85.11354849936168	-9124.451137438627	796.3882720865689	1.0	1.2056273153193063E-4	-73.57813922613843	1665.6170633000997	0.0013538528308104994
8642000	-9197.899336060766	-9115.226717056761	-82.67261900400432	-9115.226717056761	600.1719456156599	1.0	1.5860631466213605E-4	-71.13445886886356	1670.2052536944661	0.0013538528308104994
8643000	-9205.679242453287	-9117.979833412779	-87.6994090405077	-9117.979833412779	1039.562233871558	1.0	9.401720108288989E-5	-75.61031399081727	2897.5960351668537	0.0013538528308104994
8644000	-9206.006788270606	-9117.419354255815	-88.58743401479066	-9117.419354255815	1132.6545031599576	1.0	8.084121545078382E-5	-75.65493970691132	6734.556989390641	0.002233983548731229
8645000	-9203.048647704913	-9117.53338133446	-85.51526637045254	-9117.53338133446	859.0939283720054	1.0	1.1620470608541136E-4	-73.05611846684735	4194.921637901543	0.003184680641187883
8646000	-9199.922889631338	-9115.871055450654	-84.05183418068428	-9115.871055450654	657.0510060832638	1.0	1.5556593838410567E-4	-72.72631302232092	1350.2157749644214	0.0026781621745180575
8647000	-9188.370151571073	-9115.444960538867	-72.925191032206	-9115.444960538867	239.50956937588384	1.0	4.136685008658969E-4	-61.77816652567627	1129.313597132048	0.007521240366823605
8648000	-9195.037307625627	-9117.515930821326	-77.52137680430187	-9117.515930821326	384.1384510287561	1.0	2.6092562258469876E-4	-65.72948631017621	2152.1686314951794	0.007521240366823605
8649000	-9196.295414085094	-9118.97577014416	-77.31964394093546	-9118.97577014416	283.8536825310729	1.0	3.5660801969900074E-4	-65.51623676344991	2177.2469036723096	0.005417981983752644
8650000	-9198.364597256623	-9118.136879964748	-80.22771729187558	-9118.136879964748	491.2502664425378	1.0	1.914190727207423E-4	-69.14810034879793	1055.867381476969	0.0026046644146994966
8651000	-9193.735281775702	-9118.489312397971	-75.24596937773171	-9118.489312397971	309.6863092377221	1.0	3.3140637090803016E-4	-64.60846565787693	678.5815389951839	0.0026046644146994966
8652000	-9194.428925754926	-9118.156820467151	-76.27210528777563	-9118.156820467151	327.29831398465006	1.0	3.231052181053171E-4	-65.56073198729374	730.5288269428337	0.005844730651972059
8653000	-9185.837074060215	-9118.45379198178	-67.3832820784349	-9118.45379198178	146.3891516841004	1.0	6.797118765459031E-4	-57.1812338816912	438.906910501708	0.010641690569024746
8654000	-9186.565648314725	-9118.642604410014	-67.92304390471088	-9118.642604410014	142.8565024100662	1.0	7.124546725256682E-4	-57.09450436186204	821.1179274722134	0.014078675421077942
8655000	-9191.560996188986	-9118.188987207528	-73.37200898145703	-9118.188987207528	212.05137691104187	1.0	4.765162291338236E-4	-61.46520864724443	2413.7275415597687	0.014078675421077942
8656000	-9197.064140032495	-9121.003643142376	-76.06049689011884	-9121.003643142376	171.20425755732708	1.0	5.873413602594483E-4	-62.93598386844235	8154.345114069341	0.02433315510168132
8657000	-9193.288090797787	-9115.403409221952	-77.88468157583493	-9115.403409221952	266.6440946727269	1.0	3.648333107611286E-4	-64.82025396226616	7680.985506732683	0.015664990175073286
8658000	-9195.408556460443	-9120.756155607787	-74.65240085265542	-9120.756155607787	205.1603088507707	1.0	4.810216298804787E-4	-61.98021548228353	5188.157007350649	0.019566716458877177
8659000	-9195.072608757519	-9123.747271249968	-71.32533750755029	-9123.747271249968	182.80806832407973	1.0	5.320015757974725E-4	-59.590518298875274	2032.145244997394	0.017121735190398744
8660000	-9192.381494467227	-9119.042667855514	-73.33882661171259	-9119.042667855514	212.55776799309345	1.0	4.573691423801259E-4	-61.543710495855784	2158.3639211999116	0.018301345842759387
8661000	-9191.996698757337	-9117.819980817787	-74.17671793955017	-9117.819980817787	244.50712059075866	1.0	4.1089263502445207E-4	-62.20087717237931	2586.1628609714685	0.015227726328667868
8662000	-9192.598358081734	-9118.169150143567	-74.42920793816619	-9118.169150143567	269.2926539612867	1.0	3.4581459350660357E-4	-63.317188451062655	1090.3970600223613	0.009458095421830737
8663000	-9191.003510932316	-9119.58545963004	-71.41805130227607	-9119.58545963004	219.0703292680535	1.0	4.887552477687726E-4	-60.49722283251301	900.6325258190343	0.009729612064871107
8664000	-9187.672443637544	-9119.524923816434	-68.14751982111069	-9119.524923816434	145.33806713504606	1.0	7.095074692321628E-4	-57.630845232728575	601.2266979522221	0.008850850157010454
8665000	-9184.475878509771	-9119.894073862355	-64.5818046474154	-9119.894073862355	102.39634508840301	1.0	9.623461463826235E-4	-54.702479238118116	317.8503954394128	0.010142388293139806
8666000	-9184.466546032705	-9118.283353386269	-66.18319264643723	-9118.283353386269	123.82451189799981	1.0	7.909604738455561E-4	-55.77989770032387	536.6255498072087	0.017811629921416855
8667000	-9189.181846745172	-9121.47026863588	-67.71157810929233	-9121.47026863588	146.3347220064641	1.0	7.02222573046284E-4	-57.35426456797967	512.6031422320929	0.012199536398802183
8668000	-9191.680061570874	-9115.18793908657	-76.49212248430285	-9115.18793908657	300.66313872049113	1.0	3.388413948592659E-4	-64.38114921496872	2960.6427586017794	0.012199536398802183
8669000	-9199.177348645582	-9115.944094086291	-83.23325455929164	-9115.944094086291	413.00002135252464	1.0	2.3961416500767164E-4	-69.2482831030214	19286.484774878725	0.012199536398802183
8670000	-9196.79546435171	-9122.77795913925	-74.0175052124594	-9122.77795913925	264.66882527797316	1.0	3.9070814947570447E-4	-62.08536829546324	2475.8160048247796	0.012199536398802183
8671000	-9189.420042051423	-9116.036853882471	-73.3831881689509	-9116.036853882471	228.7595175910786	1.0	4.3201716376386676E-4	-62.32347328103384	1034.7384300027968	0.012179316011353747
8672000	-9189.614822419515	-9117.093714540244	-72.52110787927002	-9117.093714540244	201.38311074104809	1.0	5.068093555505533E-4	-61.203693175894074	1338.709221451567	0.016557403842561408
8673000	-9186.96011620761	-9116.68916882996	-70.27094737765101	-9116.68916882996	173.28007740184918	1.0	5.730118067451503E-4	-58.89964815317273	1412.82588532216	0.016512290097605617
8674000	-9189.774811849555	-9114.93665540747	-74.83815644208518	-9114.93665540747	217.63463009360163	1.0	4.3530705950542973E-4	-62.34300549312637	4346.327001702774	0.019965436596148994
8675000	-9194.11155525346	-9118.847941229127	-75.26361402433294	-9118.847941229127	234.8850087140989	1.0	4.202094503117899E-4	-62.58504969540993	5221.538078678121	0.0185068680391514
8676000	-9187.586296999261	-9117.632916989749	-69.95338000951207	-9117.632916989749	154.29815484972394	1.0	6.653720296528504E-4	-60.177437097544434	286.6260081017594	0.010758309608569099
8677000	-9188.41356573945	-9117.946054491042	-70.46751124840857	-9117.946054491042	177.8148930716483	1.0	5.558940076105933E-4	-60.30666298348351	421.30551240810365	0.0023264913440331145
8678000	-9189.966536732914	-9118.55178474671	-71.41475198620309	-9118.55178474671	210.51350194006628	1.0	4.719795645820627E-4	-61.06310996330412	509.82390987071983	0.004985818177141561
8679000	-9191.94908512602	-9120.990997340728	-70.95808778529047	-9120.990997340728	176.6004675653463	1.0	5.447107929865638E-4	-59.75389973923055	1195.6347845926641	0.010477964800955523
8680000	-9189.97679300843	-9119.092970701007	-70.88382230742417	-9119.092970701007	200.6359401432343	1.0	4.974388600780397E-4	-60.14361291820824	751.7814723833106	0.010729115331910538
8681000	-9197.729283241562	-9121.53940594318	-76.18987729838264	-9121.53940594318	338.40134010077014	1.0	2.838145775908449E-4	-64.6780814929179	1626.3771804655348	0.008330473093707075
8682000	-9190.905912999964	-9117.489895280607	-73.41601771935721	-9117.489895280607	198.825726254823	1.0	4.972884962451675E-4	-62.18003122012252	1234.4361114823905	0.006223465951674598
8683000	-9192.808612202121	-9114.361297354604	-78.44731484751694	-9114.361297354604	437.99563795360547	1.0	2.2195017177163433E-4	-66.8888061148231	1704.3656508071294	0.00448947146707962
8684000	-9196.303606613712	-9116.470908430858	-79.83269818285346	-9116.470908430858	482.22113608312196	1.0	2.1326467193751727E-4	-67.74232560660913	2900.8613610326024	0.005997474643456388
8685000	-9197.43155569364	-9120.969281758733	-76.46227393490732	-9120.969281758733	296.03274405535757	1.0	3.350432643012586E-4	-64.79540466426688	1899.3635488103766	0.005553922654016982
8686000	-9196.330882455984	-9121.124010169966	-75.20687228601884	-9121.124010169966	287.26946173976086	1.0	3.541531698412992E-4	-63.79911069001679	1465.8146765391127	0.005553922654016982
8687000	-9187.685670021989	-9115.986570926585	-71.69909909540421	-9115.986570926585	160.85159966582978	1.0	6.351492227000797E-4	-60.11259173759884	1752.2250053085966	0.013859530023658917
8688000	-9185.293832128735	-9115.844589408058	-69.44924272067676	-9115.844589408058	151.67705305487883	1.0	6.408991759036061E-4	-58.98666795334966	569.3970458450974	0.017884873055677222
8689000	-9187.580131805784	-9116.543139889336	-71.03699191644787	-9116.543139889336	187.03645652465963	1.0	5.115141600303997E-4	-59.57971417388399	1539.7600028492989	0.014787770825297572
8690000	-9191.136336642425	-9118.703604655602	-72.43273198682178	-9118.703604655602	203.55054658650926	1.0	5.174059552785701E-4	-60.466568951397505	2561.19898959834	0.015903777848702255
8691000	-9190.684622983848	-9124.688615463416	-65.99600752043186	-9124.688615463416	131.34259986696588	1.0	7.808572086160678E-4	-55.6331774791749	515.4380649950388	0.012239236172608345
8692000	-9192.39738605028	-9115.710651562767	-76.68673448751224	-9115.710651562767	350.04948587530606	1.0	2.895480444923478E-4	-65.93859366572495	757.9329165919853	0.00404357070690102
8693000	-9194.803619764658	-9125.005200083113	-69.79841968154535	-9125.005200083113	169.05634687661194	1.0	6.007970325274078E-4	-58.91966952442641	863.5361148989435	0.009216587676654953
8694000	-9187.722018415383	-9119.420099432264	-68.30191898311877	-9119.420099432264	156.31855267828863	1.0	6.692603433981186E-4	-57.608954580016714	716.9651292540067	0.016055614502273288
8695000	-9183.49437202797	-9120.62524707911	-62.86912494886031	-9120.62524707911	85.9988513620999	1.0	0.0011358904901757646	-52.15552621723905	731.4873368956557	0.03391214799124187
8696000	-9185.753761943357	-9119.80784709749	-65.94591484586626	-9119.80784709749	104.48216941114093	1.0	9.628116328403831E-4	-54.9841325193912	937.4716989501907	0.03627412182971411
8697000	-9186.507731055048	-9120.179595793892	-66.32813526115551	-9120.179595793892	115.82685597233697	1.0	8.472686312090432E-4	-55.004901664190385	1345.856698336835	0.0317242255068608
8698000	-9194.826042188353	-9124.288244427053	-70.53779776130051	-9124.288244427053	131.35244072365566	1.0	7.638713448171464E-4	-57.77457365135894	5678.022090346396	0.044567282138304826
8699000	-9193.010497689052	-9124.309092232814	-68.7014054562391	-9124.309092232814	131.84578150117767	1.0	7.872295506225303E-4	-56.829468477075054	2329.720926256866	0.03128386858997564
8700000	-9193.621677864632	-9120.762125428659	-72.85955243597303	-9120.762125428659	215.7582372114851	1.0	4.5487991348562253E-4	-62.68406253516864	427.53598692417273	0.0011421731856207026
8701000	-9193.992249151486	-9121.53298224871	-72.45926690277702	-9121.53298224871	233.05708137490976	1.0	4.2967750068099325E-4	-61.42579081611353	1008.1299601117654	0.006431414751722243
8702000	-9194.980950618317	-9117.980916584886	-77.00003403343163	-9117.980916584886	383.40284690612725	1.0	2.7314438146712385E-4	-66.14053859804031	847.2195910356393	0.003723551899792378
8703000	-9203.574297331614	-9121.134133575215	-82.44016375639802	-9121.134133575215	643.1430282927006	1.0	1.5267334814959157E-4	-70.35418108063544	2888.4431950017856	0.0029317613688386104
8704000	-9190.105773311396	-9117.387132385476	-72.71864092591976	-9117.387132385476	233.52309084683603	1.0	4.4000717423106297E-4	-61.53625336638167	1169.9663899990665	0.0074611613665714685
8705000	-9195.921566189396	-9116.944319582517	-78.9772466068798	-9116.944319582517	413.76716441762386	1.0	2.4872620508503885E-4	-67.67485740908423	1319.3732888123936	0.0019293543164443996
8706000	-9205.51499783368	-9119.952555157306	-85.56244267637413	-9119.952555157306	811.1582920078899	1.0	1.2617774128104186E-4	-73.72785707278176	2246.517520607354	9.302810891507543E-4
8707000	-9206.613549709424	-9114.512269137756	-92.10128057166688	-9114.512269137756	1635.3214598147954	1.0	6.169138157898483E-5	-79.24941279114157	6213.121492783993	9.302810891507543E-4
8708000	-9208.417251668783	-9114.174636445861	-94.2426152229209	-9114.174636445861	1953.4270983219928	1.0	4.8312734952990876E-5	-80.87860299835668	10368.868148238855	9.302810891507543E-4
8709000	-9211.98277208346	-9121.491091473134	-90.4916806103266	-9121.491091473134	1322.59284404885	1.0	7.584517367611481E-5	-78.3176961597124	3154.2952785585717	0.001529962304968012
8710000	-9211.972606889834	-9114.119004654285	-97.85360223554954	-9114.119004654285	2337.7764256187443	1.0	4.24338110582441E-5	-83.91101102629347	18492.62239602516	0.001529962304968012
8711000	-9207.188148161673	-9115.363725801863	-91.82442235980956	-9115.363725801863	1645.3596714883747	1.0	6.343795591732195E-5	-78.76787861147487	7624.1771523257175	0.001529962304968012
8712000	-9203.640806059448	-9114.846763748568	-88.79404231087932	-9114.846763748568	789.3969723166402	1.0	1.2651723933808853E-4	-75.87304586925548	6657.679282122691	0.0017180933568994097
8713000	-9202.000898996783	-9113.211672954156	-88.78922604262681	-9113.211672954156	1188.7513459980053	1.0	8.182931320979705E-5	-76.01976919298927	5721.466219224992	0.0019106240646803649
8714000	-9204.774803447579	-9118.124833998309	-86.64996944927042	-9118.124833998309	968.4223832982884	1.0	9.846150591259424E-5	-74.16782289202463	4292.695306305085	0.0019106240646803649
8715000	-9205.752575508559	-9116.232430147911	-89.52014536064779	-9116.232430147911	1285.3938772228469	1.0	7.524864482557787E-5	-76.55727283025945	6942.353133858649	0.0019106240646803649
8716000	-9202.650091427186	-9116.5706958468	-86.07939558038575	-9116.5706958468	919.1386744334094	1.0	1.0677987741979875E-4	-73.84089823213938	3364.4537032481844	0.0019106240646803649
8717000	-9212.393423451293	-9122.269118609858	-90.1243048414345	-9122.269118609858	1373.7895886065817	1.0	6.84113348314632E-5	-76.9911428904563	8231.208146413424	0.0018309281831338023
8718000	-9205.744519623902	-9116.663773001701	-89.0807466222015	-9116.663773001701	1189.526273804923	1.0	7.983592602709201E-5	-76.6046083983003	4266.991766812147	0.0018309281831338023
8719000	-9205.29939821834	-9118.611046566753	-86.68835165158679	-9118.611046566753	940.2647321490122	1.0	1.0997822515149353E-4	-74.15351918718197	4524.935465150351	0.0018309281831338023
8720000	-9203.059311815181	-9116.96968023639	-86.0896315787897	-9116.96968023639	785.7132368545228	1.0	1.1935084825909548E-4	-74.75671902821858	1360.2702610574681	0.0018309281831338023
8721000	-9186.924621135098	-9118.747063075143	-68.17755805995516	-9118.747063075143	153.27967346549895	1.0	6.765514971762518E-4	-58.04410581070339	409.8060357110131	0.010869799980632762
8722000	-9191.717151404793	-9124.93769487102	-66.77945653377445	-9124.93769487102	131.81237787931985	1.0	7.138333671087645E-4	-56.03684844629108	753.4267258040804	0.01725668414619136
8723000	-9188.154922281637	-9122.716216765213	-65.43870551642436	-9122.716216765213	125.48886223611738	1.0	8.135435811447296E-4	-55.12480451423205	490.7648287958398	0.01601739079337553
8724000	-9195.930503399517	-9124.9448352112	-70.98566818831804	-9124.9448352112	152.26193315908364	1.0	6.672178473389182E-4	-59.26065543795213	2012.3029305262803	0.01729810995585162
8725000	-9194.88788668191	-9117.72633128287	-77.16155539903868	-9117.72633128287	188.20844449415767	1.0	4.991256802863885E-4	-63.63378767125673	12203.636840303563	0.026532128154753955
8726000	-9189.176518058825	-9118.631700669093	-70.54481738973188	-9118.631700669093	153.10538126814228	1.0	6.527074543777665E-4	-58.98926342202537	1698.0724367284367	0.02734576646485002
8727000	-9190.546809532392	-9120.5595754218	-69.98723411059268	-9120.5595754218	135.53715013965393	1.0	7.395006653298612E-4	-57.92410122581958	2820.318441921352	0.034187908371696336
8728000	-9186.393329314973	-9121.36246759815	-65.03086171682325	-9121.36246759815	109.20249088331693	1.0	8.672654996198871E-4	-54.462921976946745	632.5191152162506	0.02502341991332397
8729000	-9192.617114984829	-9123.67766112909	-68.9394538557388	-9123.67766112909	154.5014694371139	1.0	6.508964591903048E-4	-57.692440767401074	1247.5185458819908	0.021096632330895822
