#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:ThiesDiscoSNPs" name="popSize">0.3</parameter>
#                <parameter id="growthRate.t:ThiesDiscoSNPs" name="growthRate">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoSNPs">
#                    <trait id="dateTrait.t:ThiesDiscoSNPs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoSNPs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoSNPs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoSNPs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoSNPs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:ThiesDiscoSNPs" name="distribution" x="@ePopSize.t:ThiesDiscoSNPs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:ThiesDiscoSNPs" name="distribution" x="@growthRate.t:ThiesDiscoSNPs">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mu">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="scale">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoSNPs" id="treeLikelihood.ThiesDiscoSNPs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoSNPs">
#            <siteModel id="SiteModel.s:ThiesDiscoSNPs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoSNPs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoSNPs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoSNPs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoSNPs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoSNPs" id="StrictClock.c:ThiesDiscoSNPs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	CoalescentExponential	ePopSize	growthRate.
1089000	-11124.836393786361	-11052.57731780463	-72.25907598173221	-11052.57731780463	214.71300019055496	6.474816113348319E-4	1.0	-58.783239376461495	11584.468401779814	0.030757108024181315
1090000	-11122.747506905285	-11051.772146124207	-70.97536078107828	-11051.772146124207	242.2589477359416	6.224366361173508E-4	1.0	-58.10678761803058	6313.3491351832035	0.02263745051290983
1091000	-11119.78915276327	-11049.617191554982	-70.17196120828737	-11049.617191554982	185.97403410958376	7.723323109624623E-4	1.0	-57.23415319615651	6765.0486348612	0.02668079973113023
1092000	-11120.521066369472	-11052.51959660514	-68.00146976433325	-11052.51959660514	174.4479387555999	8.34579802059468E-4	1.0	-55.33744625921982	5144.337734247881	0.029391802978604165
1093000	-11125.008816894318	-11053.024678567948	-71.984138326371	-11053.024678567948	240.42265766167836	5.843384658424034E-4	1.0	-58.27499585605746	14629.142574083213	0.029391802978604165
1094000	-11121.884589678531	-11053.96901404896	-67.91557562957213	-11053.96901404896	178.1070893420962	8.032480105739234E-4	1.0	-55.272357133068915	5037.8126723133455	0.033064820322095595
1095000	-11121.141172526079	-11052.573452607781	-68.56771991829754	-11052.573452607781	189.60171073877567	7.751566250393357E-4	1.0	-56.756285745550414	2193.338666129263	0.025781973953294665
1096000	-11119.263583848295	-11053.474180973357	-65.78940287493772	-11053.474180973357	149.65518600085423	9.959365802189007E-4	1.0	-54.11105185841326	1919.8969717548046	0.02793743168303721
1097000	-11124.994088705622	-11053.534598028755	-71.45949067686702	-11053.534598028755	222.41694708559942	7.152049817166881E-4	1.0	-59.823414641995726	1840.6787582760228	0.023705232249768476
1098000	-11124.30817220787	-11052.766228075476	-71.54194413239382	-11052.766228075476	202.1782639043522	7.179557466251193E-4	1.0	-58.65648509687737	6420.637389389567	0.023705232249768476
1099000	-11125.938567431256	-11054.421512798717	-71.5170546325398	-11054.421512798717	238.26218144061417	6.212514635854567E-4	1.0	-58.715273864500425	5905.382313948449	0.022935722825976265
1100000	-11123.062998320036	-11051.444845783579	-71.6181525364577	-11051.444845783579	255.15376903485907	5.54160072697103E-4	1.0	-58.909719561791064	5379.323359057087	0.02151738304666255
1101000	-11120.79947434314	-11050.286073221643	-70.5134011214978	-11050.286073221643	235.68869063819727	6.315749014228454E-4	1.0	-57.920228739002205	4793.6973566091265	0.02151738304666255
1102000	-11125.787370857923	-11049.043823618655	-76.74354723926729	-11049.043823618655	341.346834004855	4.2598313046336006E-4	1.0	-62.080171827931764	37996.917318597174	0.02151738304666255
1103000	-11123.922957838584	-11051.14547283631	-72.77748500227361	-11051.14547283631	276.0002515826799	5.18621792477194E-4	1.0	-59.4504958118957	9985.587191751267	0.02078177643513837
1104000	-11120.795480559555	-11051.041502155036	-69.75397840451829	-11051.041502155036	210.7874864390928	6.754443513565111E-4	1.0	-57.36106051732984	3923.8427591797386	0.02078177643513837
1105000	-11123.340825493264	-11054.051938076836	-69.28888741642771	-11054.051938076836	182.34374901794743	7.92065904448711E-4	1.0	-55.92734329240368	10331.635993935946	0.03573514791731802
1106000	-11125.090465162548	-11058.132104255425	-66.95836090712282	-11058.132104255425	177.75147949495067	7.82595261848852E-4	1.0	-54.06163725836531	6490.82842148382	0.03573514791731802
1107000	-11124.021672071134	-11052.553763839453	-71.46790823168186	-11052.553763839453	199.70845502185549	6.856742191427902E-4	1.0	-57.55006183929438	18022.213757357677	0.03290503693563522
1108000	-11119.245359095969	-11050.61665000626	-68.62870908970841	-11050.61665000626	175.15770892570706	8.073892447028003E-4	1.0	-55.95103203740076	5215.018474521612	0.029623808758724432
1109000	-11128.10054875956	-11054.057427119991	-74.04312163956898	-11054.057427119991	211.53570838178032	7.368188704966632E-4	1.0	-59.9398312141842	21696.609499953705	0.029623808758724432
1110000	-11122.346353007111	-11049.768669063173	-72.57768394393823	-11049.768669063173	240.02756668455234	5.829328239815101E-4	1.0	-58.69449078407679	17411.541645204536	0.027334710808684798
1111000	-11124.29309786927	-11053.351191811504	-70.94190605776488	-11053.351191811504	220.4863751790519	6.610924070728089E-4	1.0	-57.71742722058714	9010.756015446854	0.027334710808684798
1112000	-11120.328353738198	-11050.103316497676	-70.2250372405219	-11050.103316497676	199.92640011691043	7.156474878993042E-4	1.0	-57.286064026745564	6772.791617980146	0.027334710808684798
1113000	-11122.624415014852	-11054.062228407764	-68.56218660708899	-11054.062228407764	186.00266335762376	7.519654683955908E-4	1.0	-55.94540177007363	4907.5313522427305	0.025920636055581606
1114000	-11117.963861108818	-11051.837484017515	-66.12637709130256	-11051.837484017515	151.8002051577827	9.59306857811358E-4	1.0	-54.60338368413462	1643.8085932350361	0.024807522068653096
1115000	-11120.038084351201	-11050.271241509536	-69.76684284166637	-11050.271241509536	201.11705068891695	7.297309426370545E-4	1.0	-57.35389201533886	4002.8562362335933	0.023736549303860197
1116000	-11124.741829605446	-11053.370648612943	-71.37118099250208	-11053.370648612943	208.71566725496265	6.412337280414124E-4	1.0	-58.21815288384604	8390.37694774963	0.023736549303860197
1117000	-11131.528837311049	-11055.35540068294	-76.17343662810799	-11055.35540068294	252.54030847478032	5.423080751304275E-4	1.0	-61.800843651966815	28407.418196831077	0.023736549303860197
1118000	-11126.938973983253	-11049.518895081153	-77.42007890209969	-11049.518895081153	317.39307531324243	4.6288837440630615E-4	1.0	-62.68962059710369	40630.3629911899	0.023736549303860197
1119000	-11130.830460323823	-11051.097172656631	-79.73328766719084	-11051.097172656631	307.6242362609744	4.371107706669463E-4	1.0	-64.26358672590463	85093.54973649512	0.02395280479471909
1120000	-11126.80277463656	-11048.262846051497	-78.53992858506356	-11048.262846051497	297.623616448326	4.6583365884977186E-4	1.0	-63.19891116279893	74816.13962315406	0.024999263289778015
1121000	-11126.029878585297	-11049.073013713834	-76.95686487146213	-11049.073013713834	299.6528933197861	4.687416686046056E-4	1.0	-62.11954646836352	45210.737453262795	0.024999263289778015
1122000	-11122.793619410946	-11048.488181444543	-74.30543796640218	-11048.488181444543	269.7795917167185	5.191286385689909E-4	1.0	-60.24191235648857	20853.917488183175	0.024999263289778015
1123000	-11126.91141769021	-11053.921233847943	-72.99018384226575	-11053.921233847943	221.99475635749187	6.066144260957975E-4	1.0	-59.112154496576885	17320.692058948076	0.029410891819476273
1124000	-11124.38733940092	-11049.382456747702	-75.00488265321896	-11049.382456747702	233.68902030435368	6.21070700559268E-4	1.0	-60.453955205485194	33945.84141401364	0.03044265197175039
1125000	-11132.432342657834	-11051.527011315626	-80.90533134220874	-11051.527011315626	257.882130004701	5.546497379908908E-4	1.0	-64.9438476745859	139118.01127405692	0.03044265197175039
1126000	-11126.442964871145	-11052.440262696708	-74.00270217443779	-11052.440262696708	243.96398168421206	5.723215992229148E-4	1.0	-59.90511523869034	21572.63995481516	0.03044265197175039
1127000	-11122.42935570275	-11052.823334077371	-69.60602162537947	-11052.823334077371	222.23272036439764	7.032875499581941E-4	1.0	-57.19176911811615	4007.6966211847152	0.026597240990016896
1128000	-11121.891316317213	-11053.89280569464	-67.9985106225715	-11053.89280569464	170.72830444112702	8.835399897434754E-4	1.0	-56.23101329617251	2099.0009359394116	0.026597240990016896
1129000	-11122.777736498485	-11052.389159213077	-70.38857728540849	-11052.389159213077	211.68033864486824	6.666831265209707E-4	1.0	-57.98234546766329	3975.6806974311216	0.026597240990016896
1130000	-11119.452880086168	-11047.358560609027	-72.09431947714138	-11047.358560609027	242.0004515767364	5.948367744397612E-4	1.0	-59.27559661294185	6006.41636526034	0.022260168194400798
1131000	-11121.954117942407	-11050.51271408573	-71.44140385667802	-11050.51271408573	248.4766882727694	5.607584734148823E-4	1.0	-58.399461632959735	7508.589647700295	0.022260168194400798
1132000	-11124.043129108837	-11051.297704247003	-72.74542486183407	-11051.297704247003	288.03004799632953	5.392023996099841E-4	1.0	-59.51192090273814	9093.887055957477	0.022473579033813862
1133000	-11123.803778008338	-11054.225337663454	-69.57844034488288	-11054.225337663454	235.75334270112535	6.355442324986004E-4	1.0	-56.935992365992014	5035.669343653704	0.022473579033813862
1134000	-11118.124128188902	-11049.38099783148	-68.74313035742176	-11049.38099783148	190.8227804502049	7.425705215399278E-4	1.0	-56.68818490120009	2798.534378354708	0.02087985213160226
1135000	-11121.902889448464	-11051.875457651442	-70.02743179702217	-11051.875457651442	240.87064407405083	6.645701922731594E-4	1.0	-58.20109150969807	2226.8254700478233	0.018229107538619782
1136000	-11125.977198861707	-11049.529709383247	-76.44748947846047	-11049.529709383247	317.2775961641932	4.61502546903147E-4	1.0	-62.28788369510699	22962.04214860103	0.018229107538619782
1137000	-11125.232613617643	-11052.000263082153	-73.23235053549092	-11052.000263082153	300.145992504809	4.572103392511264E-4	1.0	-59.76394004638641	11503.45260695055	0.018229107538619782
1138000	-11127.21487776623	-11051.989546553983	-75.225331212247	-11051.989546553983	298.87613664158783	4.834650283571596E-4	1.0	-63.12120245175443	2940.156459529705	0.01524160857923483
1139000	-11127.518797672725	-11049.647906734697	-77.8708909380269	-11049.647906734697	428.2950117080357	3.3633192734251543E-4	1.0	-63.81464467314949	20709.24671725246	0.01524160857923483
1140000	-11126.519608721082	-11053.939393596573	-72.58021512451033	-11053.939393596573	281.8223592329959	5.317101724301782E-4	1.0	-59.55685780088171	7371.33399982069	0.018086582352267386
1141000	-11125.203045296528	-11055.636152803325	-69.56689249320365	-11055.636152803325	142.01799548126934	9.756978526830281E-4	1.0	-57.84305929309405	2009.8790986754493	0.018086582352267386
1142000	-11120.344117348845	-11051.194832474343	-69.14928487450254	-11051.194832474343	191.29127735861104	7.573937577337522E-4	1.0	-58.12477193556507	998.8867063423469	0.014040879083109872
1143000	-11123.58712362826	-11049.908069263192	-73.67905436506808	-11049.908069263192	280.79774176542185	4.968148778810666E-4	1.0	-59.455764407521066	24466.01690925409	0.025646369334105343
1144000	-11125.857251815312	-11051.496579552642	-74.36067226267059	-11051.496579552642	342.96164921451066	4.0387439876846945E-4	1.0	-61.155929604273254	8837.978522065625	0.015810158024710905
1145000	-11132.7777126041	-11055.377996203191	-77.39971640090965	-11055.377996203191	337.94936848656533	4.3852548633585315E-4	1.0	-62.89393591911356	32459.416661156072	0.019046334106802273
1146000	-11127.527210634213	-11052.029382328714	-75.49782830549822	-11052.029382328714	364.49040113738187	3.800913099731517E-4	1.0	-61.256670523914536	24912.455286287273	0.019046334106802273
1147000	-11127.999459036697	-11054.430011613787	-73.56944742291029	-11054.430011613787	304.07960508382257	4.246908319865993E-4	1.0	-60.14097056553151	11052.835114489862	0.019046334106802273
1148000	-11130.13827948779	-11052.86736653653	-77.27091295126081	-11052.86736653653	355.85474968244887	4.2365327567567973E-4	1.0	-63.04785684433986	24464.793174546292	0.02000252927974576
1149000	-11124.14166270985	-11050.903759454024	-73.23790325582627	-11050.903759454024	270.2087478901406	5.08129818404405E-4	1.0	-60.56981930040719	5166.848453937392	0.02000252927974576
1150000	-11120.179795136657	-11053.9651669666	-66.21462817005732	-11053.9651669666	147.8398151881975	0.0010293658578404891	1.0	-55.173618342034494	1015.3047278061148	0.02000252927974576
1151000	-11123.849650429973	-11047.992224646858	-75.85742578311569	-11047.992224646858	356.1432823007235	4.064339583084492E-4	1.0	-61.564206927364864	26242.961496136595	0.02000252927974576
1152000	-11122.317996105761	-11051.127425926454	-71.19057017930673	-11051.127425926454	274.10505998275806	5.603381720081718E-4	1.0	-58.608444298748005	4741.269109124401	0.02000252927974576
1153000	-11124.725021017495	-11049.463349132557	-75.26167188493824	-11049.463349132557	354.3261789016849	4.0838350924501444E-4	1.0	-61.650972369183556	13262.72863670267	0.017569049208679063
1154000	-11126.429794015028	-11047.464890507574	-78.96490350745358	-11047.464890507574	471.47424948148915	2.96090651853663E-4	1.0	-64.61207766638914	27860.16561160656	0.014073899420720057
1155000	-11124.711873945513	-11049.952670795066	-74.75920315044718	-11049.952670795066	359.42859882865673	4.468577638418167E-4	1.0	-61.829603598444734	6712.566359161963	0.013775422972217746
1156000	-11130.02231107452	-11052.61830561864	-77.40400545587966	-11052.61830561864	466.87665486055477	3.47711176813561E-4	1.0	-63.75564494512505	13773.442816116718	0.013775422972217746
1157000	-11131.438445687225	-11051.590679904975	-79.84776578224945	-11051.590679904975	487.38430240738813	3.0094356413834397E-4	1.0	-65.61484166950873	24712.598671933625	0.013552076814929481
1158000	-11128.03423061332	-11050.148157796431	-77.88607281689002	-11050.148157796431	400.06340575310725	3.488868604744624E-4	1.0	-64.28628397338218	13121.135428889434	0.012127250735705142
1159000	-11121.968687316199	-11047.64243515848	-74.32625215772066	-11047.64243515848	328.47009809075166	4.218275696471567E-4	1.0	-61.823305611274684	4381.46009800086	0.012127250735705142
1160000	-11135.344500039757	-11050.869018280346	-84.4754817594111	-11050.869018280346	786.8558073278547	1.9034666973655033E-4	1.0	-70.8122569430178	13982.541615652757	0.0075457362269900075
1161000	-11126.706676708574	-11050.77684193098	-75.9298347775956	-11050.77684193098	386.9260598416385	3.7740052470022377E-4	1.0	-64.05781054265464	2331.741729684457	0.007344052273579468
1162000	-11124.764761402123	-11045.723262949588	-79.04149845253434	-11045.723262949588	568.2551513543206	2.649624950340308E-4	1.0	-66.27343363808421	5712.496201643765	0.007344052273579468
1163000	-11128.929078542074	-11047.564242486626	-81.3648360554494	-11047.564242486626	701.1666235851166	2.0856580628955646E-4	1.0	-67.60541985329228	15394.456529614718	0.007344052273579468
1164000	-11126.983321096666	-11044.737845211146	-82.24547588552068	-11044.737845211146	628.2078721733868	2.2917853584581089E-4	1.0	-69.56573845668414	5229.568164227013	0.007344052273579468
1165000	-11124.253900629505	-11046.68095583149	-77.5729447980133	-11046.68095583149	463.4913981212816	3.267805315076923E-4	1.0	-65.19324724130195	3874.0049144680943	0.007344052273579468
1166000	-11128.414300807392	-11047.817158777218	-80.59714203017315	-11047.817158777218	600.060921371199	2.384079063619551E-4	1.0	-67.11750733086687	11637.422419480967	0.007344052273579468
1167000	-11138.97430118134	-11058.41802741949	-80.55627376185173	-11058.41802741949	587.398943601319	2.3910774590168925E-4	1.0	-67.09758214344981	11395.955870047645	0.008091656557217705
1168000	-11131.98932167763	-11052.612440687259	-79.37688099037189	-11052.612440687259	553.950326709048	2.8337448749729224E-4	1.0	-66.75077801735304	4956.351566680987	0.008091656557217705
1169000	-11125.38033604477	-11048.819285774147	-76.56105027062159	-11048.819285774147	367.3101635638482	3.754989039805786E-4	1.0	-64.42521417551143	3035.671443724064	0.007182515184646646
1170000	-11132.90368451621	-11053.535579454609	-79.368105061601	-11053.535579454609	566.5805067477226	2.487502515715522E-4	1.0	-66.20124888417648	8511.793869732643	0.007182515184646646
1171000	-11129.21144093345	-11050.520998633994	-78.69044229945578	-11050.520998633994	520.5369413204421	2.889049645509084E-4	1.0	-65.09583281126707	13054.18707806316	0.01016345530512984
1172000	-11128.986667844947	-11048.451904145735	-80.53476369921216	-11048.451904145735	543.2301958480829	2.5763274506991797E-4	1.0	-66.33303024992367	23955.88465956578	0.010743479228234654
1173000	-11129.505245333461	-11050.3227265753	-79.18251875816118	-11050.3227265753	530.5172256464865	2.6140068140193646E-4	1.0	-65.42945393274664	15295.887112150021	0.009558408565875962
1174000	-11129.242316257205	-11051.467892311259	-77.77442394594696	-11051.467892311259	448.4146183871899	3.341534988859531E-4	1.0	-64.10276165637102	14099.05952294392	0.011810200621278605
1175000	-11124.006006666788	-11049.230849132806	-74.7751575339825	-11049.230849132806	338.0946116884769	4.055396650811816E-4	1.0	-62.3914747695399	3888.9086653880227	0.011810200621278605
1176000	-11128.502071211857	-11048.170660248232	-80.33141096362448	-11048.170660248232	501.1803747854429	2.8973560888998255E-4	1.0	-66.92655037802092	10797.411081161314	0.011810200621278605
1177000	-11126.759530743311	-11047.816361101883	-78.94316964142796	-11047.816361101883	485.333826986225	2.8358896466943617E-4	1.0	-64.95044559579303	19436.832542844728	0.011810200621278605
1178000	-11131.757266754359	-11051.090393462844	-80.66687329151527	-11051.090393462844	574.7425828358066	2.3751600484241242E-4	1.0	-65.90151603836699	42089.70012871543	0.011810200621278605
1179000	-11131.346155529129	-11050.244242437455	-81.10191309167307	-11050.244242437455	536.2444258011378	2.477569642093864E-4	1.0	-66.47141363330678	36780.31218868514	0.011274659480589116
1180000	-11131.672978020812	-11054.226807312956	-77.44617070785529	-11054.226807312956	490.44375948345396	3.1930001052531365E-4	1.0	-64.00880960623297	11154.29193110503	0.011274659480589116
1181000	-11133.86351404871	-11051.268985761531	-82.59452828717751	-11051.268985761531	639.8903165192189	2.156089403439839E-4	1.0	-67.22426563456115	77070.90955479891	0.011274659480589116
1182000	-11128.67172757725	-11046.703069338186	-81.96865823906457	-11046.703069338186	542.6364398847597	2.605034130607155E-4	1.0	-67.37490475717112	35454.348801103246	0.010378523871528503
1183000	-11129.661591868447	-11048.21568540719	-81.44590646125715	-11048.21568540719	619.8509131332398	2.323501233745973E-4	1.0	-67.07906308265055	28256.56118374312	0.010689571504305051
1184000	-11127.52846779681	-11047.156135759747	-80.37233203706359	-11047.156135759747	523.928837497488	2.559972684663803E-4	1.0	-65.96643594279485	29381.88713312131	0.010689571504305051
1185000	-11127.429917896108	-11047.986839018207	-79.44307887790035	-11047.986839018207	522.8720898606033	2.775632685002743E-4	1.0	-65.77362723051573	14068.091275777188	0.011449452852346886
1186000	-11127.401149428928	-11046.170507771509	-81.23064165741982	-11046.170507771509	556.4247577457355	2.576931146456653E-4	1.0	-66.79809684276469	30175.144613150194	0.010952419628152202
1187000	-11129.486989804289	-11048.17852478778	-81.3084650165096	-11048.17852478778	603.1447046444787	2.3903983801069168E-4	1.0	-66.9233421680733	28777.57946711523	0.010952419628152202
1188000	-11132.263340563251	-11049.757012548554	-82.50632801469743	-11049.757012548554	564.8112747994915	2.408030240777824E-4	1.0	-67.74270750263034	42017.83860769417	0.010952419628152202
1189000	-11132.956238307055	-11047.273990151762	-85.68224815529265	-11047.273990151762	655.8969432530714	2.115337791784116E-4	1.0	-70.83161011650124	45837.92400768908	0.010952419628152202
1190000	-11133.47981085736	-11049.35701445088	-84.12279640647975	-11049.35701445088	657.3173548947452	2.1605300582670025E-4	1.0	-68.61503765633834	88431.87618199269	0.010952419628152202
1191000	-11132.848002657785	-11046.808901256492	-86.03910140129346	-11046.808901256492	738.6885080699202	2.0238265707679632E-4	1.0	-70.08910763912262	137616.04254549195	0.010952419628152202
