# BEAST v1.8.3
# Generated Mon Apr 25 19:05:58 EDT 2016 [seed=1461625546558]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
5006000	-13998.981573366265	-4.5245046160585325	-13994.457068750207	11.14675610305904	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.9238527510168554E-5	4.923852751016856E-5	-13994.457068750207	0.0	-6.361755090373902
5007000	-13996.361359827752	-4.269377362688181	-13992.091982465063	13.908229890957482	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.665898992604402E-5	6.665898992604403E-5	-13992.091982465063	0.0	-5.998183437328244
5008000	-13996.372559210533	-5.0801020092332685	-13991.2924572013	30.129172743709134	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.770160296550253E-5	2.7701602965502534E-5	-13991.2924572013	0.0	-7.635158752571441
5009000	-13996.572000545506	-4.616580924994546	-13991.955419620512	19.153653851192068	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.989530322325319E-5	3.989530322325319E-5	-13991.955419620512	0.0	-6.778708535791011
5010000	-13995.902982431568	-4.962030226098316	-13990.940952205468	28.204254626621655	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.4291658799013977E-5	2.4291658799013974E-5	-13990.940952205468	0.0	-7.555037076640102
5011000	-13996.002122881098	-4.434465733361806	-13991.567657147736	18.542039615151527	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.5075456899759324E-5	4.5075456899759324E-5	-13991.567657147736	0.0	-6.50577196054288
5012000	-13997.390262158728	-5.631833734450625	-13991.758428424277	39.250751329417724	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.010198538169157E-5	1.0101985381691572E-5	-13991.758428424277	0.0	-8.833220297341086
5013000	-13996.834934770823	-4.881419156859756	-13991.953515613963	24.16963412360319	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.0039825783655166E-5	2.0039825783655166E-5	-13991.953515613963	0.0	-7.512864192688293
5014000	-13996.921793348745	-4.389186880734319	-13992.53260646801	13.94464151372034	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.084654697280841E-5	6.084654697280841E-5	-13992.53260646801	0.0	-6.1808057854414455
5015000	-13997.279482353944	-5.309474747989765	-13991.970007605954	30.46758187019113	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.853250385900822E-5	2.8532503859008228E-5	-13991.970007605954	0.0	-7.863125024861792
5016000	-13995.849867574081	-4.045013382536168	-13991.804854191545	12.780756462252723	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.6930746064997454E-5	3.6930746064997454E-5	-13991.804854191545	0.0	-6.042880828208577
5017000	-13996.808441265797	-4.941657291172215	-13991.866783974625	29.212197355116594	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.3930525393686673E-5	1.3930525393686673E-5	-13991.866783974625	0.0	-7.838262554881589
5018000	-13996.830171078702	-4.198332590230302	-13992.63183848847	8.699479125511573	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.076498286197023E-5	7.076498286197021E-5	-13992.63183848847	0.0	-5.693414047485065
5019000	-13996.335182408699	-4.590913593553995	-13991.744268815144	22.573273255700563	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.0226058327340183E-5	2.0226058327340183E-5	-13991.744268815144	0.0	-7.17594786574952
5020000	-13995.571370482481	-3.9629761457846273	-13991.608394336696	13.801567401155515	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.1742491375412204E-5	3.1742491375412204E-5	-13991.608394336696	0.0	-6.067012812015916
5021000	-14000.628360781979	-6.9798917063859145	-13993.648469075593	35.77844878278165	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.3877124679687108E-5	1.3877124679687108E-5	-13993.648469075593	0.0	-10.026938203665969
5022000	-13995.537035473579	-4.085844536664086	-13991.451190936914	9.319566552740561	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.992565663984595E-5	6.992565663984594E-5	-13991.451190936914	0.0	-5.599127591044505
5023000	-13997.911067508165	-5.13618249326692	-13992.774885014898	24.618336228769433	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.5224165015520305E-5	3.5224165015520305E-5	-13992.774885014898	0.0	-7.490316632965709
5024000	-13999.030821324088	-3.9991792658555667	-13995.031642058233	3.58555556316705	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.811334037399552E-5	7.811334037399554E-5	-13995.031642058233	0.0	-4.976412748051587
5025000	-13997.809620995366	-3.814081179857606	-13993.995539815507	6.794457582240779	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.632076883623443E-5	4.6320768836234434E-5	-13993.995539815507	0.0	-5.386021802637423
5026000	-13996.741803151146	-5.413408042301911	-13991.328395108843	32.02744605269106	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.20187752961157E-5	2.20187752961157E-5	-13991.328395108843	0.0	-8.125577150069361
5027000	-13995.240563232268	-4.480275044060163	-13990.760288188209	23.378982651284456	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.3348911722259437E-5	2.3348911722259434E-5	-13990.760288188209	0.0	-6.996698611179367
5028000	-13996.635239344674	-4.468047019545455	-13992.167192325129	17.959276392488146	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.103389646903223E-5	5.103389646903224E-5	-13992.167192325129	0.0	-6.462264826646017
5029000	-13996.759983298876	-4.529524384281176	-13992.230458914595	16.490259988795483	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.820315021735678E-5	3.820315021735678E-5	-13992.230458914595	0.0	-6.6513683003165855
5030000	-13999.73197295237	-4.840413622922857	-13994.891559329446	34.17825578784346	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.634246580905064E-6	6.634246580905064E-6	-13994.891559329446	0.0	-8.179331216958293
5031000	-13995.423657011901	-4.56156037736897	-13990.862096634532	22.973438888879652	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.190444717575301E-5	3.1904447175753E-5	-13990.862096634532	0.0	-6.91033397861631
5032000	-13997.291685756889	-4.587731163012805	-13992.703954593877	28.709176761863404	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.102402534273762E-5	1.1024025342737621E-5	-13992.703954593877	0.0	-7.584373595179586
5033000	-13996.053482721847	-4.534467638047548	-13991.519015083799	19.253365453104752	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.662030430552997E-5	3.662030430552998E-5	-13991.519015083799	0.0	-6.738931499916878
5034000	-13995.897315033344	-4.294071162863581	-13991.60324387048	14.773389560714188	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.463602917059419E-5	4.463602917059419E-5	-13991.60324387048	0.0	-6.269444356003177
5035000	-13995.278054393193	-3.8894831842308575	-13991.388571208961	13.117649006373366	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.3461248296503214E-5	3.3461248296503214E-5	-13991.388571208961	0.0	-5.936242643056629
5036000	-13995.219381817971	-3.9325756181421108	-13991.286806199829	10.649474155672506	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.6914933370392204E-5	4.6914933370392204E-5	-13991.286806199829	0.0	-5.708679248759501
5037000	-13999.786042034986	-5.175138202281297	-13994.610903832705	23.444588438662045	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.578354868999157E-5	4.5783548689991566E-5	-13994.610903832705	0.0	-7.374421191253679
5038000	-13996.074528355755	-4.502849124898062	-13991.571679230858	19.372592598626635	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.8644780514751947E-5	2.8644780514751947E-5	-13991.571679230858	0.0	-6.838934429543991
5039000	-13995.190550398653	-4.301706056568747	-13990.888844342084	18.087220034787187	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.72008657448814E-5	3.72008657448814E-5	-13990.888844342084	0.0	-6.456761916668431
5040000	-13997.358587837132	-4.489516318678341	-13992.869071518455	24.308183468541046	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.3574304140604798E-5	1.35743041406048E-5	-13992.869071518455	0.0	-7.307967917667908
5041000	-13996.592591813229	-4.554204155245942	-13992.038387657984	17.96543221777788	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.313665026475055E-5	4.313665026475054E-5	-13992.038387657984	0.0	-6.645327970534907
5042000	-13996.650727405977	-5.7871913778536666	-13990.863536028122	42.43828093966081	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.1386376752937225E-5	1.1386376752937225E-5	-13990.863536028122	0.0	-8.961352372632422
5043000	-13995.370090064387	-4.481277163442528	-13990.888812900945	21.522669950955077	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.8636439572228875E-5	2.8636439572228875E-5	-13990.888812900945	0.0	-6.857012398991015
5044000	-13996.479095349294	-4.524678272888428	-13991.954417076406	17.775434678430628	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.339664279378373E-5	4.3396642793783725E-5	-13991.954417076406	0.0	-6.606304593171981
5045000	-13998.883142637409	-4.3946614978662035	-13994.488481139542	12.134617152057324	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	9.447584685097264E-5	9.447584685097264E-5	-13994.488481139542	0.0	-5.887231080176871
5046000	-13995.788395032905	-4.1105190227303385	-13991.677876010175	17.79146476977299	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.3453047051778022E-5	2.3453047051778022E-5	-13991.677876010175	0.0	-6.493137447712696
5047000	-13995.93461150633	-4.158732566357887	-13991.775878939972	8.830794526493797	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	8.738252246160603E-5	8.738252246160601E-5	-13991.775878939972	0.0	-5.531208249873769
5048000	-13996.346534818784	-5.540772599150702	-13990.805762219634	39.39804417513527	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.2506010313849935E-5	1.2506010313849935E-5	-13990.805762219634	0.0	-8.630252406024276
5049000	-13997.365113231785	-4.853977061672486	-13992.511136170113	21.10663699081804	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.3513184998688186E-5	2.3513184998688186E-5	-13992.511136170113	0.0	-7.349106317887192
5050000	-13996.57661034932	-3.865438270509996	-13992.71117207881	14.020703856136373	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.4329917048008427E-5	2.432991704800843E-5	-13992.71117207881	0.0	-6.112470957475792
5051000	-13996.740733309814	-5.703409922792361	-13991.037323387021	39.91877864671447	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.2091039093020972E-5	1.2091039093020974E-5	-13991.037323387021	0.0	-8.820592441821375
5052000	-14001.88497187489	-11.03316260532495	-13990.851809269565	99.82934545055528	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.933603238467045E-6	4.933603238467046E-6	-13990.851809269565	0.0	-15.055702067235636
5053000	-13995.986702959884	-4.193443770264362	-13991.79325918962	11.193864660446	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.687145201752517E-5	6.687145201752517E-5	-13991.79325918962	0.0	-5.82311592103552
5054000	-13995.77925841748	-4.045073381080609	-13991.7341850364	6.997917942697209	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.823254694321139E-5	7.823254694321139E-5	-13991.7341850364	0.0	-5.360817843204265
5055000	-13996.426713815341	-4.5951756262350685	-13991.831538189106	20.384934196841925	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.5110198054812857E-5	2.5110198054812857E-5	-13991.831538189106	0.0	-7.026844813401677
5056000	-13995.29182768337	-4.043140564085726	-13991.248687119283	9.185163113861837	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.79692902190621E-5	6.796929021906209E-5	-13991.248687119283	0.0	-5.5600956069786065
5057000	-13997.45433229667	-4.248758986271958	-13993.205573310397	9.205954602646331	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.15881706416805E-5	6.15881706416805E-5	-13993.205573310397	0.0	-5.8539150990132764
5058000	-13996.655583509788	-4.790822818343289	-13991.864760691444	25.026533109097105	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.6935698735507914E-5	3.6935698735507914E-5	-13991.864760691444	0.0	-7.108400619705639
5059000	-13996.420300871638	-3.9837153745544285	-13992.436585497084	10.44219684054558	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.122117719646763E-5	4.1221177196467627E-5	-13992.436585497084	0.0	-5.831641297368009
5060000	-13995.631333874364	-4.121236350423486	-13991.51009752394	10.323121631803406	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.614614010429068E-5	6.614614010429068E-5	-13991.51009752394	0.0	-5.714345483842433
5061000	-13998.119128884251	-6.034760807456213	-13992.084368076796	35.14799570831675	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.047366176932665E-5	2.047366176932665E-5	-13992.084368076796	0.0	-8.84253941683243
5062000	-13998.34688434494	-7.4906822590916295	-13990.856202085848	59.255901223009054	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	9.320559513780724E-6	9.320559513780726E-6	-13990.856202085848	0.0	-10.936893681276889
5063000	-13996.10269734298	-4.134417456218959	-13991.968279886762	10.217733830221892	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.798434228784157E-5	5.798434228784158E-5	-13991.968279886762	0.0	-5.799900541503048
5064000	-13998.841974568646	-4.45486804525348	-13994.387106523393	12.148784057709639	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.631347945020031E-5	3.631347945020031E-5	-13994.387106523393	0.0	-6.484480968515676
5065000	-13995.732768565134	-3.864270166912485	-13991.868498398222	14.056831045874024	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.754100195723015E-5	2.7541001957230147E-5	-13991.868498398222	0.0	-6.044181336518514
5066000	-13995.788041455768	-4.738492579418269	-13991.04954887635	25.284913174710987	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.196831170143402E-5	2.1968311701434016E-5	-13991.04954887635	0.0	-7.331361477625343
5067000	-13995.679263463195	-4.898350454753165	-13990.780913008442	28.347780139670583	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.4771589380748728E-5	2.4771589380748728E-5	-13990.780913008442	0.0	-7.480155296710916
5068000	-13997.216639473543	-4.459306567313626	-13992.757332906229	13.87326183103657	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.532498181876506E-5	5.532498181876505E-5	-13992.757332906229	0.0	-6.307695094542035
5069000	-13996.509863347785	-5.708371868676516	-13990.801491479107	40.98136010282357	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.2304158399549942E-5	1.2304158399549942E-5	-13990.801491479107	0.0	-8.826714683117629
5070000	-13995.859507390316	-3.977037891764607	-13991.882469498552	9.265045366729863	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.2373277447871353E-5	5.237327744787136E-5	-13991.882469498552	0.0	-5.638146729206069
5071000	-13995.716419747927	-5.046707286847683	-13990.66971246108	31.039770945208318	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.2143804596319673E-5	2.2143804596319676E-5	-13990.66971246108	0.0	-7.729004000390357
5072000	-13995.393194276961	-4.267288490741383	-13991.12590578622	19.344379824125376	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.575599048844043E-5	2.5755990488440432E-5	-13991.12590578622	0.0	-6.6438560856756315
5073000	-13996.818578764765	-3.889613137106858	-13992.928965627658	10.692355200402226	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.4193424290112866E-5	3.4193424290112866E-5	-13992.928965627658	0.0	-5.840691539831771
5074000	-13995.435615619286	-4.709848865264814	-13990.725766754022	27.439472357468986	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.9366248390840933E-5	1.9366248390840937E-5	-13990.725766754022	0.0	-7.3993065484127305
5075000	-13996.06527946581	-4.835811207372167	-13991.229468258438	26.220745817982394	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.0556005716880565E-5	3.0556005716880565E-5	-13991.229468258438	0.0	-7.273936250242908
5076000	-13995.170872154627	-4.055655742495426	-13991.115216412132	11.153032480116824	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.650961571260289E-5	5.65096157126029E-5	-13991.115216412132	0.0	-5.761646057292925
5077000	-13996.68491343596	-5.026733241632584	-13991.658180194327	28.77249100038876	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.574090668310553E-5	1.574090668310553E-5	-13991.658180194327	0.0	-7.85742732494951
5078000	-13999.586148057111	-6.7400180745373195	-13992.846129982574	37.145314813549945	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.7180104811406273E-5	1.7180104811406277E-5	-13992.846129982574	0.0	-9.682050028508495
5079000	-13996.254892219204	-4.565959129175833	-13991.688933090029	21.044752681881153	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.160793337203006E-5	4.1607933372030066E-5	-13991.688933090029	0.0	-6.739150164598107
5080000	-13996.594450964018	-5.067737915819822	-13991.526713048197	27.99242104301667	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.8637640468978014E-5	2.863764046897801E-5	-13991.526713048197	0.0	-7.576354454860922
5081000	-13997.470425487089	-6.508193537387507	-13990.962231949701	47.707730223327516	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.501279626566361E-5	1.5012796265663609E-5	-13990.962231949701	0.0	-9.604819112092446
5082000	-13998.51453845687	-6.51740016227544	-13991.997138294593	43.167548425822005	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0288199775022375E-5	1.0288199775022375E-5	-13991.997138294593	0.0	-9.771549118554319
5083000	-13998.649304817158	-5.856215304113848	-13992.793089513045	37.33506676287861	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.6798102096811457E-5	2.6798102096811457E-5	-13992.793089513045	0.0	-8.540726368697797
5084000	-13999.853029915077	-4.6341706435019905	-13995.218859271576	11.010500896301519	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.472644645107628E-5	7.472644645107628E-5	-13995.218859271576	0.0	-6.2467293781287445
5085000	-13997.343508291822	-3.806546161749445	-13993.536962130072	8.79075813381196	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.737638321729569E-5	3.7376383217295695E-5	-13993.536962130072	0.0	-5.614385389929135
