green.33    Pf3D7_02_v3	525001	545000    1    3.73528406272381e-07
green.340    Pf3D7_10_v3	940001	945000    0    1.54528408947428e-06
green.341    Pf3D7_10_v3	955001	995000    0    2.25570725148543e-07
green.342    Pf3D7_10_v3	1000001	1045000    2    1.79185686885981e-07
green.343    Pf3D7_10_v3	1055001	1060000    0    1.50395324994886e-06
green.344    Pf3D7_10_v3	1065001	1090000    2    3.13663247003895e-07
green.345    Pf3D7_10_v3	1100001	1105000    0    1.83766472764357e-06
green.346    Pf3D7_10_v3	1115001	1145000    0    3.05517252887858e-07
green.347    Pf3D7_10_v3	1150001	1165000    1    5.36155383460579e-07
green.348    Pf3D7_10_v3	1175001	1185000    0    8.26358174250773e-07
green.349    Pf3D7_10_v3	1190001	1235000    4    1.67010087895778e-07
green.34    Pf3D7_02_v3	550001	595000    1    2.06147987081463e-07
green.350    Pf3D7_10_v3	1240001	1245000    0    1.45630982915701e-06
green.351    Pf3D7_10_v3	1250001	1260000    10    2.75882465526076e-06
green.352    Pf3D7_10_v3	1265001	1285000    1    4.80458567511219e-07
green.353    Pf3D7_10_v3	1300001	1315000    4    5.52637327915403e-07
green.354    Pf3D7_10_v3	1320001	1325000    0    1.53756042814108e-06
green.355    Pf3D7_10_v3	1335001	1345000    1    9.21526327624122e-07
green.356    Pf3D7_10_v3	1350001	1375000    1    3.18372294595772e-07
green.357    Pf3D7_10_v3	1385001	1395000    0    7.09984729435866e-07
green.358    Pf3D7_10_v3	1400001	1405000    0    1.52226496649932e-06
green.359    Pf3D7_10_v3	1410001	1420000    0    6.52780990531291e-07
green.35    Pf3D7_02_v3	600001	625000    1    3.246517819003e-07
green.360    Pf3D7_10_v3	1425001	1435000    6    8.45904307754696e-07
green.361    Pf3D7_10_v3	1440001	1445000    0    1.81743739462741e-06
green.362    Pf3D7_10_v3	1450001	1460000    0    8.27984270932365e-07
green.363    Pf3D7_10_v3	1465001	1520000    0    1.77875191076476e-07
green.364    Pf3D7_10_v3	1530001	1540000    107    8.56337435545366e-06
green.365    Pf3D7_10_v3	1550001	1570000    0    3.35083809117119e-07
green.366    Pf3D7_11_v3	115001	120000    0    1.97261483388478e-06
green.367    Pf3D7_11_v3	125001	190000    0    1.14113994199055e-07
green.368    Pf3D7_11_v3	195001	220000    2    3.37027947490477e-07
green.369    Pf3D7_11_v3	225001	240000    2    5.58215832903546e-07
green.36    Pf3D7_02_v3	630001	690000    1    1.46917958550343e-07
green.370    Pf3D7_11_v3	250001	255000    0    1.72189856584303e-06
green.371    Pf3D7_11_v3	260001	265000    0    1.64351582803811e-06
green.372    Pf3D7_11_v3	270001	285000    0    5.22757880560287e-07
green.373    Pf3D7_11_v3	290001	300000    0    8.03719772191814e-07
green.374    Pf3D7_11_v3	305001	335000    1    2.41454061615058e-07
green.375    Pf3D7_11_v3	350001	395000    5    1.65251012073328e-07
green.377    Pf3D7_11_v3	535001	545000    0    5.6858666057468e-07
green.378    Pf3D7_11_v3	555001	580000    0    2.88624190311051e-07
green.379    Pf3D7_11_v3	585001	590000    0    1.90296516496144e-06
green.37    Pf3D7_02_v3	700001	715000    3    6.28063001870434e-07
green.380    Pf3D7_11_v3	605001	610000    0    1.67351554549412e-06
green.381    Pf3D7_11_v3	615001	630000    0    5.81378225701035e-07
green.382    Pf3D7_11_v3	635001	660000    1    3.00019391786502e-07
green.383    Pf3D7_11_v3	665001	670000    3    1.50794449895872e-06
green.384    Pf3D7_11_v3	675001	695000    4    4.30752811069721e-07
green.385    Pf3D7_11_v3	700001	725000    9    2.90541324649703e-07
green.386    Pf3D7_11_v3	730001	745000    1    5.0893038519268e-07
green.387    Pf3D7_11_v3	750001	755000    0    1.48642303022169e-06
green.388    Pf3D7_11_v3	765001	770000    0    1.79371167904914e-06
green.389    Pf3D7_11_v3	775001	785000    3    8.11656314129053e-07
green.38    Pf3D7_02_v3	720001	745000    9    3.03450110575473e-07
green.390    Pf3D7_11_v3	790001	830000    1    2.1421709799272e-07
green.391    Pf3D7_11_v3	835001	920000    16    1.07071194295965e-07
green.392    Pf3D7_11_v3	925001	930000    1    1.40711219220265e-06
green.393    Pf3D7_11_v3	935001	945000    0    8.7681346280293e-07
green.394    Pf3D7_11_v3	950001	975000    5    3.48279612717005e-07
green.395    Pf3D7_11_v3	980001	1015000    2    2.62381519154934e-07
green.396    Pf3D7_11_v3	1020001	1025000    0    1.69672754708057e-06
green.397    Pf3D7_11_v3	1030001	1045000    1    5.5376576086426e-07
green.398    Pf3D7_11_v3	1050001	1080000    9    1.37693132694342e-06
green.399    Pf3D7_11_v3	1085001	1110000    0    4.16303323807688e-07
green.39    Pf3D7_02_v3	750001	760000    8    4.63104796855585e-06
green.3    Pf3D7_01_v3	95001	125000    10    9.07909428329151e-07
green.400    Pf3D7_11_v3	1115001	1145000    4    3.40717920112921e-07
green.401    Pf3D7_11_v3	1150001	1160000    1    8.05932828056319e-07
green.402    Pf3D7_11_v3	1165001	1170000    0    1.79554121353408e-06
green.403    Pf3D7_11_v3	1180001	1185000    0    1.71022730287165e-06
green.404    Pf3D7_11_v3	1190001	1195000    0    1.77678742663115e-06
green.405    Pf3D7_11_v3	1200001	1215000    2    6.15775284173744e-07
green.406    Pf3D7_11_v3	1220001	1235000    3    5.43638198092837e-07
green.407    Pf3D7_11_v3	1240001	1245000    0    1.51030583880807e-06
green.408    Pf3D7_11_v3	1250001	1275000    2    3.17706128821426e-07
green.409    Pf3D7_11_v3	1285001	1355000    12    3.37592023589793e-07
green.40    Pf3D7_02_v3	770001	790000    1    4.25299323858108e-07
green.410    Pf3D7_11_v3	1360001	1365000    7    6.86888268547469e-06
green.411    Pf3D7_11_v3	1370001	1380000    13    2.20356624566813e-06
green.412    Pf3D7_11_v3	1385001	1395000    11    1.01076559140729e-06
green.413    Pf3D7_11_v3	1400001	1410000    16    1.09624642805492e-06
green.414    Pf3D7_11_v3	1415001	1420000    3    1.53932692977008e-06
green.415    Pf3D7_11_v3	1425001	1445000    20    1.07466799236827e-06
green.416    Pf3D7_11_v3	1450001	1485000    2    2.93424964470792e-07
green.417    Pf3D7_11_v3	1490001	1495000    0    1.9803993050984e-06
green.418    Pf3D7_11_v3	1500001	1520000    0    3.80617759707613e-07
green.419    Pf3D7_11_v3	1525001	1575000    1    1.6900841282348e-07
green.41    Pf3D7_02_v3	800001	840000    2    1.7457850437537e-07
green.420    Pf3D7_11_v3	1580001	1595000    0    5.98119864481108e-07
green.421    Pf3D7_11_v3	1600001	1625000    7    3.87880166141126e-07
green.422    Pf3D7_11_v3	1630001	1635000    0    1.64913943366933e-06
green.423    Pf3D7_11_v3	1640001	1740000    6    7.46845132816902e-08
green.424    Pf3D7_11_v3	1745001	1760000    1    7.0815248274573e-07
green.425    Pf3D7_11_v3	1765001	1795000    11    1.34584566727754e-06
green.426    Pf3D7_11_v3	1800001	1830000    1    2.63171382426058e-07
green.427    Pf3D7_11_v3	1835001	1895000    1    1.54580675714242e-07
green.428    Pf3D7_11_v3	1900001	1915000    4    5.23146903205342e-07
green.429    Pf3D7_11_v3	1935001	1960000    0    3.47510434757805e-07
green.42    Pf3D7_02_v3	855001	860000    1    1.57853162867419e-06
green.430    Pf3D7_11_v3	1965001	1995000    8    2.89117283010044e-07
green.431    Pf3D7_12_v3	60001	145000    3    9.19143724232922e-08
green.432    Pf3D7_12_v3	150001	195000    2    1.81093495523259e-07
green.433    Pf3D7_12_v3	200001	205000    0    1.74782522390409e-06
green.434    Pf3D7_12_v3	210001	230000    1    4.13897784990371e-07
green.435    Pf3D7_12_v3	235001	245000    0    7.72150804796375e-07
green.436    Pf3D7_12_v3	250001	290000    8    6.89923093259173e-07
green.437    Pf3D7_12_v3	295001	320000    0    3.03022820666083e-07
green.438    Pf3D7_12_v3	325001	400000    0    1.09978665838878e-07
green.439    Pf3D7_12_v3	405001	420000    0    5.08982876402579e-07
green.43    Pf3D7_02_v3	865001	870000    0    1.62293158913918e-06
green.440    Pf3D7_12_v3	430001	465000    0    2.47564446512254e-07
green.441    Pf3D7_12_v3	470001	495000    1    3.74961882858672e-07
green.442    Pf3D7_12_v3	510001	525000    3    1.84656496549784e-06
green.443    Pf3D7_12_v3	530001	545000    3    6.17395223362726e-07
green.444    Pf3D7_12_v3	550001	595000    9    5.97848838314167e-07
green.445    Pf3D7_12_v3	600001	645000    4    1.80796154884165e-07
green.446    Pf3D7_12_v3	650001	655000    0    1.82367228062316e-06
green.447    Pf3D7_12_v3	660001	665000    0    1.76266155373914e-06
green.448    Pf3D7_12_v3	675001	690000    2    5.35062032588661e-07
green.449    Pf3D7_12_v3	700001	715000    0    6.41817087154128e-07
green.44    Pf3D7_03_v3	65001	95000    0    2.49583442304042e-07
green.450    Pf3D7_12_v3	720001	745000    1    3.30047685145891e-07
green.451    Pf3D7_12_v3	750001	755000    0    1.8185160920762e-06
green.452    Pf3D7_12_v3	780001	795000    0    6.11384245257532e-07
green.453    Pf3D7_12_v3	800001	825000    1    2.66581109924759e-07
green.454    Pf3D7_12_v3	830001	845000    0    5.92495355203589e-07
green.455    Pf3D7_12_v3	850001	895000    10    1.7884421917431e-07
green.456    Pf3D7_12_v3	905001	970000    6    1.07474288643423e-07
green.457    Pf3D7_12_v3	980001	995000    0    4.72489382135322e-07
