greenS.407    Pf3D7_11_v3	1240001	1245000    0    1.36190987942456e-06
greenS.408    Pf3D7_11_v3	1250001	1275000    1    3.88209828918326e-07
greenS.409    Pf3D7_11_v3	1285001	1355000    5    1.23146578291356e-07
greenS.40    Pf3D7_02_v3	770001	790000    0    4.32242689801282e-07
greenS.410    Pf3D7_11_v3	1360001	1365000    5    7.11633499920321e-06
greenS.411    Pf3D7_11_v3	1370001	1380000    9    8.41546236177216e-07
greenS.412    Pf3D7_11_v3	1385001	1395000    6    8.76757303165284e-07
greenS.413    Pf3D7_11_v3	1400001	1410000    11    7.80907425116577e-07
greenS.414    Pf3D7_11_v3	1415001	1420000    1    1.89421240679972e-06
greenS.415    Pf3D7_11_v3	1425001	1445000    5    4.16097750157824e-07
greenS.416    Pf3D7_11_v3	1450001	1485000    2    2.10383064516789e-07
greenS.417    Pf3D7_11_v3	1490001	1495000    0    1.81203137498974e-06
greenS.418    Pf3D7_11_v3	1500001	1520000    0    4.31969361632126e-07
greenS.419    Pf3D7_11_v3	1525001	1575000    1    1.67178483663575e-07
greenS.41    Pf3D7_02_v3	800001	840000    2    1.69065895102707e-07
greenS.420    Pf3D7_11_v3	1580001	1595000    0    5.13972909629913e-07
greenS.421    Pf3D7_11_v3	1600001	1625000    6    2.8926142247229e-07
greenS.422    Pf3D7_11_v3	1630001	1635000    0    1.60830839367984e-06
greenS.424    Pf3D7_11_v3	1745001	1760000    0    5.12293524524208e-07
greenS.425    Pf3D7_11_v3	1765001	1795000    11    1.46117668296494e-06
greenS.426    Pf3D7_11_v3	1800001	1830000    1    2.61614132785377e-07
greenS.427    Pf3D7_11_v3	1835001	1895000    1    1.48239534532041e-07
greenS.428    Pf3D7_11_v3	1900001	1915000    2    5.19196165665163e-07
greenS.429    Pf3D7_11_v3	1935001	1960000    0    3.77200122457647e-07
greenS.42    Pf3D7_02_v3	855001	860000    0    1.84319243886696e-06
greenS.430    Pf3D7_11_v3	1965001	1995000    5    2.93422207144272e-07
greenS.432    Pf3D7_12_v3	150001	195000    2    1.38841797748076e-07
greenS.433    Pf3D7_12_v3	200001	205000    0    1.66240427551131e-06
greenS.434    Pf3D7_12_v3	210001	230000    0    4.12246581955852e-07
greenS.435    Pf3D7_12_v3	235001	245000    0    9.53400057799223e-07
greenS.436    Pf3D7_12_v3	250001	290000    6    6.92064318797407e-07
greenS.437    Pf3D7_12_v3	295001	320000    0    3.74557155518156e-07
greenS.438    Pf3D7_12_v3	325001	400000    0    1.1101708043238e-07
greenS.439    Pf3D7_12_v3	405001	420000    0    5.19909317338724e-07
greenS.43    Pf3D7_02_v3	865001	870000    0    1.57846747021809e-06
greenS.440    Pf3D7_12_v3	430001	465000    0    2.46386266727499e-07
greenS.441    Pf3D7_12_v3	470001	495000    1    2.7281555158317e-07
greenS.442    Pf3D7_12_v3	510001	525000    3    1.74787447700697e-06
